racerName_1,count,mean,count_rank_1,ratio_rank_1,count_rank_2,ratio_rank_2,count_rank_3,ratio_rank_3,count_rank_4,ratio_rank_4,count_rank_5,ratio_rank_5,count_rank_6,ratio_rank_6,rank_ratio_rank_1
畑　　　　和　宏,37,1.945945945945946,20.0,0.5405405405405406,8.0,0.21621621621621623,3.0,0.08108108108108109,4.0,0.10810810810810811,1.0,0.02702702702702703,1.0,0.02702702702702703,589.5
畔　柳　　俊　吾,31,2.838709677419355,10.0,0.3225806451612903,6.0,0.1935483870967742,4.0,0.12903225806451613,3.0,0.0967741935483871,6.0,0.1935483870967742,2.0,0.06451612903225806,994.5
白　井　　友　晴,40,1.8,21.0,0.525,12.0,0.3,3.0,0.075,3.0,0.075,0.0,0.0,1.0,0.025,627.5
白　井　　英　治,70,1.1571428571428573,59.0,0.8428571428571429,8.0,0.11428571428571428,2.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,12.0
白　水　　勝　也,44,1.6818181818181819,28.0,0.6363636363636364,7.0,0.1590909090909091,3.0,0.06818181818181818,3.0,0.06818181818181818,1.0,0.022727272727272728,1.0,0.022727272727272728,398.0
白　石　　　　健,51,1.5098039215686274,35.0,0.6862745098039216,11.0,0.21568627450980393,2.0,0.0392156862745098,2.0,0.0392156862745098,0.0,0.0,1.0,0.0196078431372549,272.0
白　神　　　　優,46,1.5,37.0,0.8043478260869565,3.0,0.06521739130434782,2.0,0.043478260869565216,1.0,0.021739130434782608,2.0,0.043478260869565216,1.0,0.021739130434782608,44.0
百　武　　　　翔,41,2.8536585365853657,13.0,0.3170731707317073,8.0,0.1951219512195122,3.0,0.07317073170731707,10.0,0.24390243902439024,3.0,0.07317073170731707,4.0,0.0975609756097561,1006.0
益　田　　啓　司,56,1.5714285714285714,37.0,0.6607142857142857,12.0,0.21428571428571427,4.0,0.07142857142857142,0.0,0.0,3.0,0.05357142857142857,0.0,0.0,330.0
盛　本　　真　輔,25,2.8,11.0,0.44,4.0,0.16,2.0,0.08,1.0,0.04,1.0,0.04,6.0,0.24,792.5
相　原　　利　章,22,2.5454545454545454,9.0,0.4090909090909091,6.0,0.2727272727272727,1.0,0.045454545454545456,1.0,0.045454545454545456,2.0,0.09090909090909091,3.0,0.13636363636363635,853.0
眞　田　　英　二,49,1.653061224489796,35.0,0.7142857142857143,4.0,0.08163265306122448,5.0,0.10204081632653061,3.0,0.061224489795918366,1.0,0.02040816326530612,1.0,0.02040816326530612,207.0
真　子　　奈津実,24,2.375,10.0,0.4166666666666667,6.0,0.25,1.0,0.041666666666666664,4.0,0.16666666666666666,2.0,0.08333333333333333,1.0,0.041666666666666664,838.5
真　庭　　明　志,50,1.68,35.0,0.7,6.0,0.12,2.0,0.04,4.0,0.08,3.0,0.06,0.0,0.0,243.5
矢　後　　　　剛,53,1.9056603773584906,31.0,0.5849056603773585,9.0,0.16981132075471697,6.0,0.11320754716981132,3.0,0.05660377358490566,2.0,0.03773584905660377,2.0,0.03773584905660377,494.5
石　丸　　海　渡,63,1.5873015873015872,47.0,0.746031746031746,7.0,0.1111111111111111,3.0,0.047619047619047616,2.0,0.031746031746031744,2.0,0.031746031746031744,2.0,0.031746031746031744,130.5
石　倉　　洋　行,32,1.875,21.0,0.65625,3.0,0.09375,3.0,0.09375,3.0,0.09375,0.0,0.0,2.0,0.0625,347.0
石　塚　　久　也,30,1.1333333333333333,23.0,0.7666666666666667,4.0,0.13333333333333333,1.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,89.5
石　塚　　裕　介,38,1.4473684210526316,28.0,0.7368421052631579,7.0,0.18421052631578946,1.0,0.02631578947368421,1.0,0.02631578947368421,0.0,0.0,1.0,0.02631578947368421,147.0
石　岡　　将　太,26,2.0384615384615383,13.0,0.5,4.0,0.15384615384615385,3.0,0.11538461538461539,3.0,0.11538461538461539,1.0,0.038461538461538464,1.0,0.038461538461538464,679.5
石　川　　吉　鎬,39,2.4871794871794872,13.0,0.3333333333333333,9.0,0.23076923076923078,9.0,0.23076923076923078,1.0,0.02564102564102564,1.0,0.02564102564102564,5.0,0.1282051282051282,982.5
石　川　　真　二,56,2.1785714285714284,31.0,0.5535714285714286,7.0,0.125,4.0,0.07142857142857142,5.0,0.08928571428571429,3.0,0.05357142857142857,5.0,0.08928571428571429,564.0
石　橋　　道　友,60,1.8,41.0,0.6833333333333333,7.0,0.11666666666666667,3.0,0.05,4.0,0.06666666666666667,2.0,0.03333333333333333,3.0,0.05,275.5
石　渡　　鉄　兵,65,1.4307692307692308,46.0,0.7076923076923077,14.0,0.2153846153846154,3.0,0.046153846153846156,1.0,0.015384615384615385,0.0,0.0,1.0,0.015384615384615385,226.0
石　田　　　　豪,28,1.4642857142857142,19.0,0.6785714285714286,8.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03571428571428571,285.0
石　田　　政　吾,53,1.471698113207547,41.0,0.7735849056603774,7.0,0.1320754716981132,2.0,0.03773584905660377,0.0,0.0,1.0,0.018867924528301886,2.0,0.03773584905660377,81.0
石　田　　章　央,53,1.9245283018867925,26.0,0.49056603773584906,17.0,0.32075471698113206,5.0,0.09433962264150944,1.0,0.018867924528301886,1.0,0.018867924528301886,3.0,0.05660377358490566,698.0
石　野　　貴　之,50,1.48,38.0,0.76,3.0,0.06,5.0,0.1,1.0,0.02,1.0,0.02,1.0,0.02,105.5
磯　村　　　　匠,22,2.4545454545454546,10.0,0.45454545454545453,5.0,0.22727272727272727,0.0,0.0,2.0,0.09090909090909091,4.0,0.18181818181818182,1.0,0.045454545454545456,766.5
磯　部　　　　誠,65,1.476923076923077,53.0,0.8153846153846154,4.0,0.06153846153846154,1.0,0.015384615384615385,2.0,0.03076923076923077,0.0,0.0,4.0,0.06153846153846154,35.0
神　田　　達　也,20,2.1,11.0,0.55,3.0,0.15,2.0,0.1,2.0,0.1,1.0,0.05,1.0,0.05,571.5
福　島　　勇　樹,32,1.625,26.0,0.8125,1.0,0.03125,1.0,0.03125,1.0,0.03125,1.0,0.03125,2.0,0.0625,40.0
福　島　　陽　子,31,2.903225806451613,11.0,0.3548387096774194,6.0,0.1935483870967742,3.0,0.0967741935483871,2.0,0.06451612903225806,4.0,0.12903225806451613,5.0,0.16129032258064516,951.0
福　来　　　　剛,56,1.1071428571428572,51.0,0.9107142857142857,2.0,0.03571428571428571,1.0,0.017857142857142856,1.0,0.017857142857142856,0.0,0.0,0.0,0.0,2.0
福　田　　　　理,26,2.3846153846153846,11.0,0.4230769230769231,7.0,0.2692307692307692,1.0,0.038461538461538464,3.0,0.11538461538461539,2.0,0.07692307692307693,2.0,0.07692307692307693,826.0
福　田　　宗　平,42,1.9285714285714286,28.0,0.6666666666666666,3.0,0.07142857142857142,2.0,0.047619047619047616,6.0,0.14285714285714285,1.0,0.023809523809523808,2.0,0.047619047619047616,316.5
福　田　　雅　一,45,1.7333333333333334,25.0,0.5555555555555556,15.0,0.3333333333333333,1.0,0.022222222222222223,1.0,0.022222222222222223,2.0,0.044444444444444446,1.0,0.022222222222222223,558.0
秋　元　　　　哲,42,1.4047619047619047,30.0,0.7142857142857143,8.0,0.19047619047619047,3.0,0.07142857142857142,1.0,0.023809523809523808,0.0,0.0,0.0,0.0,207.0
秋　元　　　　誠,23,2.260869565217391,10.0,0.43478260869565216,5.0,0.21739130434782608,4.0,0.17391304347826086,2.0,0.08695652173913043,0.0,0.0,2.0,0.08695652173913043,802.5
秋　山　　広　一,56,1.3928571428571428,44.0,0.7857142857142857,8.0,0.14285714285714285,0.0,0.0,2.0,0.03571428571428571,2.0,0.03571428571428571,0.0,0.0,67.0
秋　山　　直　之,63,1.873015873015873,38.0,0.6031746031746031,9.0,0.14285714285714285,3.0,0.047619047619047616,4.0,0.06349206349206349,5.0,0.07936507936507936,2.0,0.031746031746031744,463.0
秋　田　　健太郎,25,2.4,9.0,0.36,3.0,0.12,5.0,0.2,5.0,0.2,2.0,0.08,0.0,0.0,945.0
秦　　　　英　悟,51,1.4509803921568627,40.0,0.7843137254901961,6.0,0.11764705882352941,0.0,0.0,3.0,0.058823529411764705,2.0,0.0392156862745098,0.0,0.0,68.5
稗　田　　聖　也,43,2.395348837209302,20.0,0.46511627906976744,10.0,0.23255813953488372,2.0,0.046511627906976744,4.0,0.09302325581395349,1.0,0.023255813953488372,6.0,0.13953488372093023,739.5
稲　生　　夏　季,21,3.238095238095238,3.0,0.14285714285714285,3.0,0.14285714285714285,7.0,0.3333333333333333,3.0,0.14285714285714285,4.0,0.19047619047619047,1.0,0.047619047619047616,1150.0
稲　田　　浩　二,60,1.8666666666666667,39.0,0.65,10.0,0.16666666666666666,2.0,0.03333333333333333,2.0,0.03333333333333333,3.0,0.05,4.0,0.06666666666666667,367.5
窪　田　　好　弘,27,2.5185185185185186,13.0,0.48148148148148145,3.0,0.1111111111111111,2.0,0.07407407407407407,5.0,0.18518518518518517,1.0,0.037037037037037035,3.0,0.1111111111111111,714.5
立　間　　充　宏,47,1.5106382978723405,36.0,0.7659574468085106,4.0,0.0851063829787234,1.0,0.02127659574468085,3.0,0.06382978723404255,0.0,0.0,2.0,0.0425531914893617,92.0
竹　上　　真　司,49,1.530612244897959,31.0,0.6326530612244898,11.0,0.22448979591836735,6.0,0.12244897959183673,1.0,0.02040816326530612,0.0,0.0,0.0,0.0,410.0
竹　井　　奈　美,56,2.3035714285714284,25.0,0.44642857142857145,9.0,0.16071428571428573,5.0,0.08928571428571429,3.0,0.05357142857142857,7.0,0.125,4.0,0.07142857142857142,782.0
竹　井　　貴　史,50,1.88,30.0,0.6,9.0,0.18,3.0,0.06,5.0,0.1,1.0,0.02,2.0,0.04,467.5
竹　本　　太　樹,24,2.75,11.0,0.4583333333333333,3.0,0.125,2.0,0.08333333333333333,1.0,0.041666666666666664,3.0,0.125,4.0,0.16666666666666666,759.0
竹　村　　祥　司,32,2.65625,7.0,0.21875,13.0,0.40625,3.0,0.09375,4.0,0.125,3.0,0.09375,2.0,0.0625,1108.5
竹　田　　吉　行,36,2.25,20.0,0.5555555555555556,2.0,0.05555555555555555,4.0,0.1111111111111111,3.0,0.08333333333333333,3.0,0.08333333333333333,3.0,0.08333333333333333,558.0
竹　田　　和　哉,47,1.4893617021276595,37.0,0.7872340425531915,4.0,0.0851063829787234,3.0,0.06382978723404255,0.0,0.0,2.0,0.0425531914893617,1.0,0.02127659574468085,66.0
竹　田　　広　樹,22,3.409090909090909,4.0,0.18181818181818182,4.0,0.18181818181818182,3.0,0.13636363636363635,2.0,0.09090909090909091,2.0,0.09090909090909091,6.0,0.2727272727272727,1134.0
竹　田　　辰　也,47,1.1702127659574468,40.0,0.851063829787234,5.0,0.10638297872340426,0.0,0.0,0.0,0.0,1.0,0.02127659574468085,0.0,0.0,9.0
竹　腰　　正　樹,23,2.4782608695652173,8.0,0.34782608695652173,5.0,0.21739130434782608,2.0,0.08695652173913043,3.0,0.13043478260869565,3.0,0.13043478260869565,1.0,0.043478260869565216,962.5
竹之内　　　　極,21,3.5714285714285716,7.0,0.3333333333333333,0.0,0.0,3.0,0.14285714285714285,2.0,0.09523809523809523,3.0,0.14285714285714285,6.0,0.2857142857142857,982.5
笠　　　　雅　雄,26,3.0,8.0,0.3076923076923077,5.0,0.19230769230769232,3.0,0.11538461538461539,2.0,0.07692307692307693,5.0,0.19230769230769232,3.0,0.11538461538461539,1018.5
笠　井　　広　幸,28,2.9285714285714284,6.0,0.21428571428571427,6.0,0.21428571428571427,5.0,0.17857142857142858,8.0,0.2857142857142857,1.0,0.03571428571428571,2.0,0.07142857142857142,1115.0
笠　原　　　　亮,49,1.6122448979591837,33.0,0.673469387755102,7.0,0.14285714285714285,2.0,0.04081632653061224,1.0,0.02040816326530612,2.0,0.04081632653061224,2.0,0.04081632653061224,300.5
笠　野　　友紀恵,20,3.8,4.0,0.2,1.0,0.05,2.0,0.1,4.0,0.2,6.0,0.3,3.0,0.15,1121.5
篠　原　　俊　夫,24,2.75,6.0,0.25,6.0,0.25,3.0,0.125,7.0,0.2916666666666667,1.0,0.041666666666666664,1.0,0.041666666666666664,1078.0
篠　崎　　仁　志,50,1.24,44.0,0.88,3.0,0.06,2.0,0.04,0.0,0.0,0.0,0.0,1.0,0.02,5.0
篠　崎　　元　志,78,1.358974358974359,65.0,0.8333333333333334,2.0,0.02564102564102564,6.0,0.07692307692307693,2.0,0.02564102564102564,1.0,0.01282051282051282,1.0,0.01282051282051282,22.0
篠　田　　優　也,26,2.269230769230769,8.0,0.3076923076923077,9.0,0.34615384615384615,3.0,0.11538461538461539,2.0,0.07692307692307693,2.0,0.07692307692307693,1.0,0.038461538461538464,1018.5
米　田　　隆　弘,39,2.4871794871794872,12.0,0.3076923076923077,8.0,0.20512820512820512,12.0,0.3076923076923077,2.0,0.05128205128205128,5.0,0.1282051282051282,0.0,0.0,1018.5
籾　山　　佳　岳,28,2.4642857142857144,10.0,0.35714285714285715,7.0,0.25,5.0,0.17857142857142858,3.0,0.10714285714285714,0.0,0.0,3.0,0.10714285714285714,949.0
細　川　　明　人,30,2.533333333333333,15.0,0.5,3.0,0.1,1.0,0.03333333333333333,6.0,0.2,2.0,0.06666666666666667,3.0,0.1,679.5
細　川　　裕　子,37,1.864864864864865,13.0,0.35135135135135137,16.0,0.43243243243243246,2.0,0.05405405405405406,3.0,0.08108108108108109,0.0,0.0,1.0,0.02702702702702703,952.0
繁野谷　　圭　介,49,1.5510204081632653,32.0,0.6530612244897959,8.0,0.16326530612244897,1.0,0.02040816326530612,5.0,0.10204081632653061,1.0,0.02040816326530612,0.0,0.0,355.0
織　田　　　　猛,26,2.8846153846153846,8.0,0.3076923076923077,4.0,0.15384615384615385,6.0,0.23076923076923078,2.0,0.07692307692307693,3.0,0.11538461538461539,3.0,0.11538461538461539,1018.5
羽　野　　直　也,54,1.9444444444444444,34.0,0.6296296296296297,7.0,0.12962962962962962,3.0,0.05555555555555555,4.0,0.07407407407407407,4.0,0.07407407407407407,2.0,0.037037037037037035,418.0
胡　本　　悟　志,26,2.1153846153846154,13.0,0.5,5.0,0.19230769230769232,4.0,0.15384615384615385,1.0,0.038461538461538464,2.0,0.07692307692307693,1.0,0.038461538461538464,679.5
興　津　　　　藍,58,1.5517241379310345,42.0,0.7241379310344828,8.0,0.13793103448275862,2.0,0.034482758620689655,2.0,0.034482758620689655,0.0,0.0,3.0,0.05172413793103448,176.5
船　岡　　洋一郎,40,1.5,27.0,0.675,5.0,0.125,1.0,0.025,1.0,0.025,2.0,0.05,1.0,0.025,295.0
芝　田　　浩　治,54,1.6851851851851851,38.0,0.7037037037037037,9.0,0.16666666666666666,1.0,0.018518518518518517,2.0,0.037037037037037035,0.0,0.0,4.0,0.07407407407407407,236.0
芦　澤　　　　望,41,2.073170731707317,21.0,0.5121951219512195,9.0,0.21951219512195122,4.0,0.0975609756097561,3.0,0.07317073170731707,2.0,0.04878048780487805,2.0,0.04878048780487805,655.0
花　本　　夏　樹,26,2.3461538461538463,8.0,0.3076923076923077,10.0,0.38461538461538464,2.0,0.07692307692307693,4.0,0.15384615384615385,1.0,0.038461538461538464,1.0,0.038461538461538464,1018.5
花　田　　和　明,42,1.5714285714285714,30.0,0.7142857142857143,6.0,0.14285714285714285,2.0,0.047619047619047616,2.0,0.047619047619047616,2.0,0.047619047619047616,0.0,0.0,207.0
芹　澤　　克　彦,46,1.7173913043478262,29.0,0.6304347826086957,6.0,0.13043478260869565,6.0,0.13043478260869565,0.0,0.0,4.0,0.08695652173913043,0.0,0.0,414.5
若　林　　　　将,50,1.6,38.0,0.76,3.0,0.06,4.0,0.08,1.0,0.02,4.0,0.08,0.0,0.0,105.5
若　狭　　奈美子,31,2.3548387096774195,14.0,0.45161290322580644,4.0,0.12903225806451613,4.0,0.12903225806451613,3.0,0.0967741935483871,3.0,0.0967741935483871,2.0,0.06451612903225806,772.0
若女井　　　　正,25,2.48,8.0,0.32,5.0,0.2,3.0,0.12,6.0,0.24,1.0,0.04,1.0,0.04,998.5
茅　原　　悠　紀,59,1.7627118644067796,39.0,0.6610169491525424,8.0,0.13559322033898305,5.0,0.0847457627118644,4.0,0.06779661016949153,0.0,0.0,3.0,0.05084745762711865,328.0
茶　谷　　　　桜,38,2.3157894736842106,12.0,0.3157894736842105,11.0,0.2894736842105263,6.0,0.15789473684210525,4.0,0.10526315789473684,4.0,0.10526315789473684,0.0,0.0,1007.5
茶　谷　　信　次,38,2.3157894736842106,12.0,0.3157894736842105,14.0,0.3684210526315789,5.0,0.13157894736842105,1.0,0.02631578947368421,1.0,0.02631578947368421,4.0,0.10526315789473684,1007.5
草　場　　康　幸,36,1.8333333333333333,20.0,0.5555555555555556,9.0,0.25,2.0,0.05555555555555555,3.0,0.08333333333333333,2.0,0.05555555555555555,0.0,0.0,558.0
荒　井　　翔　伍,41,1.8780487804878048,18.0,0.43902439024390244,12.0,0.2926829268292683,5.0,0.12195121951219512,1.0,0.024390243902439025,2.0,0.04878048780487805,1.0,0.024390243902439025,796.0
荒　井　　輝　年,60,1.5166666666666666,43.0,0.7166666666666667,10.0,0.16666666666666666,3.0,0.05,2.0,0.03333333333333333,1.0,0.016666666666666666,1.0,0.016666666666666666,201.0
荒　川　　健　太,45,1.288888888888889,37.0,0.8222222222222222,2.0,0.044444444444444446,4.0,0.08888888888888889,0.0,0.0,1.0,0.022222222222222223,0.0,0.0,31.0
荒　田　　泰　明,24,2.125,12.0,0.5,4.0,0.16666666666666666,4.0,0.16666666666666666,2.0,0.08333333333333333,1.0,0.041666666666666664,1.0,0.041666666666666664,679.5
荻　野　　裕　介,48,1.5,31.0,0.6458333333333334,12.0,0.25,0.0,0.0,3.0,0.0625,1.0,0.020833333333333332,0.0,0.0,377.0
菅　　　　章　哉,52,1.1923076923076923,44.0,0.8461538461538461,4.0,0.07692307692307693,2.0,0.038461538461538464,1.0,0.019230769230769232,0.0,0.0,0.0,0.0,11.0
菅　沼　　佳　昭,27,2.740740740740741,9.0,0.3333333333333333,5.0,0.18518518518518517,3.0,0.1111111111111111,3.0,0.1111111111111111,2.0,0.07407407407407407,4.0,0.14814814814814814,982.5
菅　野　　はやか,23,4.304347826086956,1.0,0.043478260869565216,4.0,0.17391304347826086,1.0,0.043478260869565216,5.0,0.21739130434782608,5.0,0.21739130434782608,7.0,0.30434782608695654,1174.5
菊　地　　孝　平,52,1.3653846153846154,38.0,0.7307692307692307,8.0,0.15384615384615385,3.0,0.057692307692307696,2.0,0.038461538461538464,0.0,0.0,0.0,0.0,164.0
菊　池　　宏　志,20,3.1,6.0,0.3,5.0,0.25,1.0,0.05,2.0,0.1,1.0,0.05,5.0,0.25,1033.5
菊　池　　峰　晴,36,1.8333333333333333,20.0,0.5555555555555556,9.0,0.25,4.0,0.1111111111111111,0.0,0.0,2.0,0.05555555555555555,1.0,0.027777777777777776,558.0
萩　原　　善　行,31,3.3870967741935485,4.0,0.12903225806451613,6.0,0.1935483870967742,6.0,0.1935483870967742,6.0,0.1935483870967742,7.0,0.22580645161290322,2.0,0.06451612903225806,1156.0
萩　原　　知　哉,32,2.1875,17.0,0.53125,3.0,0.09375,6.0,0.1875,2.0,0.0625,3.0,0.09375,1.0,0.03125,618.5
萩　原　　秀　人,57,1.4912280701754386,41.0,0.7192982456140351,8.0,0.14035087719298245,3.0,0.05263157894736842,2.0,0.03508771929824561,1.0,0.017543859649122806,1.0,0.017543859649122806,193.5
萬　　　　正　嗣,36,2.111111111111111,20.0,0.5555555555555556,8.0,0.2222222222222222,1.0,0.027777777777777776,2.0,0.05555555555555555,1.0,0.027777777777777776,4.0,0.1111111111111111,558.0
落　合　　敬　一,24,3.0833333333333335,8.0,0.3333333333333333,3.0,0.125,3.0,0.125,2.0,0.08333333333333333,5.0,0.20833333333333334,3.0,0.125,982.5
落　合　　直　子,52,1.6538461538461537,35.0,0.6730769230769231,10.0,0.19230769230769232,2.0,0.038461538461538464,2.0,0.038461538461538464,1.0,0.019230769230769232,2.0,0.038461538461538464,302.0
葛　原　　大　陽,40,1.925,18.0,0.45,14.0,0.35,5.0,0.125,0.0,0.0,2.0,0.05,1.0,0.025,776.0
蒲　原　　健　太,20,2.4,7.0,0.35,5.0,0.25,3.0,0.15,3.0,0.15,2.0,0.1,0.0,0.0,956.0
藤　丸　　光　一,46,1.6304347826086956,27.0,0.5869565217391305,12.0,0.2608695652173913,4.0,0.08695652173913043,3.0,0.06521739130434782,0.0,0.0,0.0,0.0,489.5
藤　井　　　　徹,26,2.8461538461538463,9.0,0.34615384615384615,6.0,0.23076923076923078,0.0,0.0,5.0,0.19230769230769232,3.0,0.11538461538461539,3.0,0.11538461538461539,967.0
藤　井　　　　理,22,2.9545454545454546,5.0,0.22727272727272727,5.0,0.22727272727272727,3.0,0.13636363636363635,5.0,0.22727272727272727,3.0,0.13636363636363635,1.0,0.045454545454545456,1104.0
藤　井　　定　美,37,2.0,20.0,0.5405405405405406,7.0,0.1891891891891892,5.0,0.13513513513513514,2.0,0.05405405405405406,1.0,0.02702702702702703,2.0,0.05405405405405406,589.5
藤　原　　啓史朗,57,1.6491228070175439,38.0,0.6666666666666666,9.0,0.15789473684210525,5.0,0.08771929824561403,2.0,0.03508771929824561,3.0,0.05263157894736842,0.0,0.0,316.5
藤　原　　真　也,27,2.3333333333333335,10.0,0.37037037037037035,9.0,0.3333333333333333,2.0,0.07407407407407407,2.0,0.07407407407407407,3.0,0.1111111111111111,1.0,0.037037037037037035,926.5
藤　原　　菜　希,43,1.4651162790697674,34.0,0.7906976744186046,3.0,0.06976744186046512,3.0,0.06976744186046512,2.0,0.046511627906976744,0.0,0.0,1.0,0.023255813953488372,62.0
藤　山　　翔　大,40,1.875,25.0,0.625,3.0,0.075,5.0,0.125,0.0,0.0,1.0,0.025,4.0,0.1,428.5
藤　山　　雅　弘,48,1.5208333333333333,35.0,0.7291666666666666,5.0,0.10416666666666667,3.0,0.0625,2.0,0.041666666666666664,1.0,0.020833333333333332,1.0,0.020833333333333332,166.5
藤　岡　　俊　介,51,1.5098039215686274,39.0,0.7647058823529411,3.0,0.058823529411764705,4.0,0.0784313725490196,1.0,0.0196078431372549,2.0,0.0392156862745098,1.0,0.0196078431372549,96.5
藤　崎　　小百合,32,1.8125,18.0,0.5625,7.0,0.21875,1.0,0.03125,3.0,0.09375,1.0,0.03125,1.0,0.03125,548.0
藤　川　　利　文,23,3.782608695652174,1.0,0.043478260869565216,5.0,0.21739130434782608,2.0,0.08695652173913043,9.0,0.391304347826087,2.0,0.08695652173913043,4.0,0.17391304347826086,1174.5
藤　本　　佳　史,37,1.972972972972973,20.0,0.5405405405405406,9.0,0.24324324324324326,2.0,0.05405405405405406,2.0,0.05405405405405406,3.0,0.08108108108108109,1.0,0.02702702702702703,589.5
藤　生　　雄　人,49,1.653061224489796,32.0,0.6530612244897959,9.0,0.1836734693877551,1.0,0.02040816326530612,3.0,0.061224489795918366,2.0,0.04081632653061224,1.0,0.02040816326530612,355.0
藤　田　　浩　人,50,1.46,36.0,0.72,6.0,0.12,4.0,0.08,2.0,0.04,1.0,0.02,0.0,0.0,190.0
藤　田　　竜　弘,41,2.1463414634146343,19.0,0.4634146341463415,12.0,0.2926829268292683,1.0,0.024390243902439025,5.0,0.12195121951219512,2.0,0.04878048780487805,2.0,0.04878048780487805,743.5
藤　田　　靖　弘,48,2.0416666666666665,27.0,0.5625,9.0,0.1875,3.0,0.0625,4.0,0.08333333333333333,2.0,0.041666666666666664,3.0,0.0625,548.0
蜂　須　　瑞　生,20,2.4,6.0,0.3,5.0,0.25,3.0,0.15,3.0,0.15,1.0,0.05,1.0,0.05,1033.5
蜷　川　　哲　平,41,1.7073170731707317,23.0,0.5609756097560976,10.0,0.24390243902439024,6.0,0.14634146341463414,1.0,0.024390243902439025,1.0,0.024390243902439025,0.0,0.0,551.0
表　　　　憲　一,45,1.7555555555555555,24.0,0.5333333333333333,14.0,0.3111111111111111,4.0,0.08888888888888889,1.0,0.022222222222222223,1.0,0.022222222222222223,1.0,0.022222222222222223,611.0
西　　　　茂登子,20,3.85,0.0,0.0,3.0,0.15,6.0,0.3,2.0,0.1,3.0,0.15,5.0,0.25,1180.5
西　原　　明　生,24,2.2083333333333335,12.0,0.5,5.0,0.20833333333333334,2.0,0.08333333333333333,1.0,0.041666666666666664,3.0,0.125,1.0,0.041666666666666664,679.5
西　尾　　亮　輔,24,2.2083333333333335,10.0,0.4166666666666667,7.0,0.2916666666666667,2.0,0.08333333333333333,3.0,0.125,1.0,0.041666666666666664,1.0,0.041666666666666664,838.5
西　山　　昇　一,61,1.639344262295082,43.0,0.7049180327868853,8.0,0.13114754098360656,3.0,0.04918032786885246,3.0,0.04918032786885246,4.0,0.06557377049180328,0.0,0.0,232.5
西　山　　貴　浩,65,1.2923076923076924,56.0,0.8615384615384616,2.0,0.03076923076923077,3.0,0.046153846153846156,0.0,0.0,3.0,0.046153846153846156,0.0,0.0,7.5
西　島　　義　則,67,1.9253731343283582,36.0,0.5373134328358209,16.0,0.23880597014925373,6.0,0.08955223880597014,4.0,0.05970149253731343,3.0,0.04477611940298507,2.0,0.029850746268656716,603.0
西　川　　新太郎,38,1.9736842105263157,23.0,0.6052631578947368,3.0,0.07894736842105263,5.0,0.13157894736842105,1.0,0.02631578947368421,3.0,0.07894736842105263,2.0,0.05263157894736842,458.0
西　川　　昌　希,38,2.0526315789473686,15.0,0.39473684210526316,11.0,0.2894736842105263,10.0,0.2631578947368421,0.0,0.0,1.0,0.02631578947368421,1.0,0.02631578947368421,885.0
西　川　　真　人,27,2.814814814814815,8.0,0.2962962962962963,6.0,0.2222222222222222,5.0,0.18518518518518517,3.0,0.1111111111111111,1.0,0.037037037037037035,4.0,0.14814814814814814,1039.5
西　村　　　　勝,41,1.5121951219512195,27.0,0.6585365853658537,6.0,0.14634146341463414,4.0,0.0975609756097561,0.0,0.0,1.0,0.024390243902439025,1.0,0.024390243902439025,342.5
西　村　　　　歩,27,1.9259259259259258,13.0,0.48148148148148145,7.0,0.25925925925925924,3.0,0.1111111111111111,0.0,0.0,2.0,0.07407407407407407,1.0,0.037037037037037035,714.5
西　村　　拓　也,68,1.338235294117647,52.0,0.7647058823529411,10.0,0.14705882352941177,2.0,0.029411764705882353,2.0,0.029411764705882353,1.0,0.014705882352941176,0.0,0.0,96.5
西　村　　秀　樹,24,3.1666666666666665,4.0,0.16666666666666666,4.0,0.16666666666666666,7.0,0.2916666666666667,3.0,0.125,5.0,0.20833333333333334,1.0,0.041666666666666664,1143.5
西　村　　美智子,44,1.9090909090909092,24.0,0.5454545454545454,11.0,0.25,3.0,0.06818181818181818,3.0,0.06818181818181818,1.0,0.022727272727272728,2.0,0.045454545454545456,579.5
西　村　　豪　洋,22,2.6363636363636362,7.0,0.3181818181818182,7.0,0.3181818181818182,2.0,0.09090909090909091,1.0,0.045454545454545456,3.0,0.13636363636363635,2.0,0.09090909090909091,1003.0
西　橋　　奈　未,27,2.259259259259259,12.0,0.4444444444444444,4.0,0.14814814814814814,6.0,0.2222222222222222,3.0,0.1111111111111111,1.0,0.037037037037037035,1.0,0.037037037037037035,786.0
西　田　　　　靖,28,2.607142857142857,12.0,0.42857142857142855,5.0,0.17857142857142858,2.0,0.07142857142857142,3.0,0.10714285714285714,3.0,0.10714285714285714,3.0,0.10714285714285714,815.0
西　舘　　　　健,25,2.12,13.0,0.52,4.0,0.16,2.0,0.08,1.0,0.04,2.0,0.08,2.0,0.08,637.5
西　野　　翔　太,51,1.7254901960784315,32.0,0.6274509803921569,11.0,0.21568627450980393,2.0,0.0392156862745098,3.0,0.058823529411764705,2.0,0.0392156862745098,1.0,0.0196078431372549,423.0
西　野　　雄　貴,50,1.82,33.0,0.66,5.0,0.1,7.0,0.14,1.0,0.02,1.0,0.02,3.0,0.06,335.0
