date,venue,raceNumber,CS_ST_1_1,CS_ST_1_2,CS_ST_1_3,CS_ST_1_4,CS_ST_1_5,CS_ST_1_6,CS_ST_1_7,CS_ST_2_1,CS_ST_2_2,CS_ST_2_3,CS_ST_2_4,CS_ST_2_5,CS_ST_2_6,CS_ST_2_7,CS_ST_3_1,CS_ST_3_2,CS_ST_3_3,CS_ST_3_4,CS_ST_3_5,CS_ST_3_6,CS_ST_3_7,CS_ST_4_1,CS_ST_4_2,CS_ST_4_3,CS_ST_4_4,CS_ST_4_5,CS_ST_4_6,CS_ST_4_7,CS_ST_5_1,CS_ST_5_2,CS_ST_5_3,CS_ST_5_4,CS_ST_5_5,CS_ST_5_6,CS_ST_5_7,CS_ST_6_1,CS_ST_6_2,CS_ST_6_3,CS_ST_6_4,CS_ST_6_5,CS_ST_6_6,CS_ST_6_7,CS_cource_1_1,CS_cource_1_2,CS_cource_1_3,CS_cource_1_4,CS_cource_1_5,CS_cource_1_6,CS_cource_1_7,CS_cource_2_1,CS_cource_2_2,CS_cource_2_3,CS_cource_2_4,CS_cource_2_5,CS_cource_2_6,CS_cource_2_7,CS_cource_3_1,CS_cource_3_2,CS_cource_3_3,CS_cource_3_4,CS_cource_3_5,CS_cource_3_6,CS_cource_3_7,CS_cource_4_1,CS_cource_4_2,CS_cource_4_3,CS_cource_4_4,CS_cource_4_5,CS_cource_4_6,CS_cource_4_7,CS_cource_5_1,CS_cource_5_2,CS_cource_5_3,CS_cource_5_4,CS_cource_5_5,CS_cource_5_6,CS_cource_5_7,CS_cource_6_1,CS_cource_6_2,CS_cource_6_3,CS_cource_6_4,CS_cource_6_5,CS_cource_6_6,CS_cource_6_7,CS_frame_1_1,CS_frame_1_2,CS_frame_1_3,CS_frame_1_4,CS_frame_1_5,CS_frame_1_6,CS_frame_1_7,CS_frame_2_1,CS_frame_2_2,CS_frame_2_3,CS_frame_2_4,CS_frame_2_5,CS_frame_2_6,CS_frame_2_7,CS_frame_3_1,CS_frame_3_2,CS_frame_3_3,CS_frame_3_4,CS_frame_3_5,CS_frame_3_6,CS_frame_3_7,CS_frame_4_1,CS_frame_4_2,CS_frame_4_3,CS_frame_4_4,CS_frame_4_5,CS_frame_4_6,CS_frame_4_7,CS_frame_5_1,CS_frame_5_2,CS_frame_5_3,CS_frame_5_4,CS_frame_5_5,CS_frame_5_6,CS_frame_5_7,CS_frame_6_1,CS_frame_6_2,CS_frame_6_3,CS_frame_6_4,CS_frame_6_5,CS_frame_6_6,CS_frame_6_7,CS_race_1_1,CS_race_1_2,CS_race_1_3,CS_race_1_4,CS_race_1_5,CS_race_1_6,CS_race_1_7,CS_race_2_1,CS_race_2_2,CS_race_2_3,CS_race_2_4,CS_race_2_5,CS_race_2_6,CS_race_2_7,CS_race_3_1,CS_race_3_2,CS_race_3_3,CS_race_3_4,CS_race_3_5,CS_race_3_6,CS_race_3_7,CS_race_4_1,CS_race_4_2,CS_race_4_3,CS_race_4_4,CS_race_4_5,CS_race_4_6,CS_race_4_7,CS_race_5_1,CS_race_5_2,CS_race_5_3,CS_race_5_4,CS_race_5_5,CS_race_5_6,CS_race_5_7,CS_race_6_1,CS_race_6_2,CS_race_6_3,CS_race_6_4,CS_race_6_5,CS_race_6_6,CS_race_6_7,CS_rank_1_1,CS_rank_1_2,CS_rank_1_3,CS_rank_1_4,CS_rank_1_5,CS_rank_1_6,CS_rank_1_7,CS_rank_2_1,CS_rank_2_2,CS_rank_2_3,CS_rank_2_4,CS_rank_2_5,CS_rank_2_6,CS_rank_2_7,CS_rank_3_1,CS_rank_3_2,CS_rank_3_3,CS_rank_3_4,CS_rank_3_5,CS_rank_3_6,CS_rank_3_7,CS_rank_4_1,CS_rank_4_2,CS_rank_4_3,CS_rank_4_4,CS_rank_4_5,CS_rank_4_6,CS_rank_4_7,CS_rank_5_1,CS_rank_5_2,CS_rank_5_3,CS_rank_5_4,CS_rank_5_5,CS_rank_5_6,CS_rank_5_7,CS_rank_6_1,CS_rank_6_2,CS_rank_6_3,CS_rank_6_4,CS_rank_6_5,CS_rank_6_6,CS_rank_6_7,ave_start_time_1,ave_start_time_2,ave_start_time_3,ave_start_time_4,ave_start_time_5,ave_start_time_6,boatNo_1,boatNo_2,boatNo_3,boatNo_4,boatNo_5,boatNo_6,boat_place2Ratio_1,boat_place2Ratio_2,boat_place2Ratio_3,boat_place2Ratio_4,boat_place2Ratio_5,boat_place2Ratio_6,boat_place3Ratio_1,boat_place3Ratio_2,boat_place3Ratio_3,boat_place3Ratio_4,boat_place3Ratio_5,boat_place3Ratio_6,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,num_false_start_1,num_false_start_2,num_false_start_3,num_false_start_4,num_false_start_5,num_false_start_6,num_late_start_1,num_late_start_2,num_late_start_3,num_late_start_4,num_late_start_5,num_late_start_6,place2Ratio_local_1,place2Ratio_local_2,place2Ratio_local_3,place2Ratio_local_4,place2Ratio_local_5,place2Ratio_local_6,place2Ratio_national_1,place2Ratio_national_2,place2Ratio_national_3,place2Ratio_national_4,place2Ratio_national_5,place2Ratio_national_6,place3Ratio_local_1,place3Ratio_local_2,place3Ratio_local_3,place3Ratio_local_4,place3Ratio_local_5,place3Ratio_local_6,place3Ratio_national_1,place3Ratio_national_2,place3Ratio_national_3,place3Ratio_national_4,place3Ratio_national_5,place3Ratio_national_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,racer_id_1,racer_id_2,racer_id_3,racer_id_4,racer_id_5,racer_id_6,win_rate_local_1,win_rate_local_2,win_rate_local_3,win_rate_local_4,win_rate_local_5,win_rate_local_6,win_rate_national_1,win_rate_national_2,win_rate_national_3,win_rate_national_4,win_rate_national_5,win_rate_national_6
2019-05-10,浜名湖,4,.14,.16,,,,,,.26,.20,,,,,,.22,.25,,,,,,.19,.17,,,,,,.13,,,,,,,.21,,,,,,,3,6,,,,,,1,5,,,,,,6,2,,,,,,5,2,,,,,,3,,,,,,,2,,,,,,,3,6,,,,,,1,5,,,,,,6,2,,,,,,6,2,,,,,,3,,,,,,,2,,,,,,,6,12,,,,,,3,10,,,,,,4,10,,,,,,1,7,,,,,,3,,,,,,,9,,,,,,,２,３,,,,,,４,４,,,,,,３,３,,,,,,５,３,,,,,,３,,,,,,,３,,,,,,,0.14,0.20,0.17,0.20,0.18,0.19, 51, 38, 68, 74, 40, 48, 28.24, 27.82, 49.66, 25.98, 41.67, 39.86, 42.75, 42.86, 64.83, 37.01, 57.58, 61.59, 14, 20, 37, 44,  4, 28, 34.62, 41.18, 28.00, 16.00, 25.93, 20.00, 57.69, 41.18, 44.00, 56.00, 44.44, 36.00,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,58.62,15.91,28.57,25.00,38.89,28.13,44.30,18.81,31.37,43.56,37.93,24.59,79.31,38.64,52.38,37.50,54.63,40.63,64.43,36.63,55.88,74.26,55.17,39.34,西　山　　貴　浩,宮　内　　由紀英,汐　崎　　正　則,下　河　　誉　史,坂　東　　　　満,川　名　　　　稔,4371,3293,3893,4151,3286,3085, 7.69, 4.30, 5.19, 4.63, 5.72, 4.66, 6.81, 4.41, 5.30, 6.31, 5.44, 4.25
2019-05-10,常　滑,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.21,0.17,0.19,0.21,0.14, 13, 55, 19, 31, 11, 71, 26.29, 36.32, 32.42, 35.61, 29.57, 32.80, 46.86, 55.72, 47.80, 50.24, 50.00, 51.61, 12, 59, 19, 26, 53, 50, 14.10, 39.80, 28.57, 30.11, 34.23, 28.57, 23.08, 60.20, 40.66, 55.91, 47.75, 39.05,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,41.18,33.33,18.75,16.67, 0.00,42.97,37.86,32.37,25.77,13.75, 3.37,38.79,70.59,47.22,31.25,25.00, 0.00,67.97,62.86,59.71,36.08,30.00,10.11,62.93,松　尾　　　　充,杉　田　　篤　光,高　山　　哲　也,蒲　原　　健　太,齊　藤　　大　将,河　村　　　　了,4754,4076,3122,4873,4956,4308, 6.06, 5.83, 3.63, 3.42, 1.00, 6.62, 5.94, 5.76, 4.12, 3.76, 2.33, 6.50
2019-05-10,　津　,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,0.15,0.15,0.14,0.14,0.14, 31, 25, 74, 69, 58, 21, 35.92, 36.30, 32.56, 35.00, 41.41, 30.95, 59.86, 48.89, 47.29, 52.86, 60.16, 53.17, 54, 66, 35, 19, 50, 33, 50.72, 30.92, 41.43, 49.32, 26.88, 19.84, 70.29, 45.39, 59.29, 69.59, 40.00, 32.54,F0,F0,F0,F0,F0,F1,L0,L0,L0,L0,L0,L0,56.52,53.13,65.52,41.38,47.06,36.84,50.00,40.65,46.28,49.61,50.82,44.14,73.91,69.53,75.86,62.07,70.59,52.63,66.42,57.72,61.98,68.22,69.67,64.14,上　野　　真之介,中　嶋　　健一郎,角　谷　　健　吾,中　島　　孝　平,茅　原　　悠　紀,上　村　　純　一,4503,4579,3613,4013,4418,4645, 6.83, 6.88, 7.52, 6.76, 7.29, 5.58, 6.96, 6.07, 6.58, 7.14, 7.30, 6.20
2019-05-10,びわこ,4,.17,.13,.41,,.16,.15,,.26,.17,.15,,.19,.08,,.09,.15,.24,,.10,.14,,.10,.22,.18,,.15,.17,,.09,.32,.36,,.24,,,.19,.13,.26,,.18,.09,,4,5,2,,3,6,,2,1,6,,3,4,,1,3,6,,2,4,,2,4,3,,1,5,,1,3,6,,2,,,4,3,2,,5,1,,4,5,2,,3,6,,2,1,6,,3,4,,1,3,6,,2,4,,2,4,3,,1,5,,1,3,6,,2,,,4,3,2,,5,1,,4,11,1,,2,10,,5,10,8,,6,12,,4,9,3,,2,11,,3,8,2,,4,9,,6,10,2,,10,,,7,11,7,,1,9,,５,６,２,,５,６,,３,３,４,,１,２,,２,１,６,,３,３,,６,５,３,,４,６,,５,５,６,,５,,,６,２,３,,５,１,,0.17,0.15,0.19,0.17,0.18,0.16, 39, 56, 31, 27, 52, 46, 34.11, 38.01, 37.27, 31.28, 30.19, 33.93, 51.87, 60.63, 50.91, 49.76, 47.17, 48.66, 44, 46, 20, 54, 61, 49, 33.05, 30.04, 35.04, 40.17, 35.08, 31.33, 50.64, 47.09, 51.71, 53.28, 48.79, 48.50,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,20.00,42.55,14.81,16.22,55.56,40.82,28.30,36.36,24.39,18.18,36.14,38.64,30.00,60.99,22.22,24.32,66.67,57.14,56.60,56.36,43.90,31.31,51.81,55.68,天　野　　友　和,木　村　　仁　紀,樋　口　　範　政,信　濃　　由　行,川　村　　正　輝,鈴　木　　茂　高,3905,4743,4081,3620,3921,3967, 4.10, 6.06, 3.15, 3.38, 6.56, 6.33, 5.28, 5.65, 4.71, 4.04, 5.53, 5.59
2019-05-10,宮　島,4,.22,,.37,.22,.06,.28,,.16,.17,.19,,.23,.31,,.18,,.29,.25,.18,.17,,.05,.22,.17,,.15,.12,,.18,.20,.34,.25,.20,,,.17,.23,.32,,.24,.26,,5,,3,6,2,5,,6,3,1,,4,6,,1,,4,4,2,5,,2,6,1,,5,1,,1,3,4,6,2,,,2,5,4,,1,5,,4,,3,6,2,5,,5,3,1,,4,6,,1,,6,4,2,5,,2,6,1,,5,1,,1,3,4,6,2,,,2,5,3,,1,5,,4,,2,8,5,9,,1,9,8,,1,6,,9,,3,12,3,8,,4,12,11,,7,12,,1,7,6,11,11,,,1,8,7,,3,10,,４,,４,５,６,５,,５,４,２,,３,５,,１,,４,６,５,４,,１,４,１,,４,１,,２,３,３,３,５,,,３,５,５,,４,６,,0.20,0.18,0.16,0.15,0.17,0.18, 57, 49, 40, 33, 46, 38, 34.81, 38.16, 36.13, 33.06, 39.86, 31.58, 51.11, 55.26, 56.77, 49.19, 56.08, 50.66, 44, 35, 62, 61, 70, 36, 35.67, 31.16, 26.12, 27.89, 25.58, 31.88, 53.50, 41.30, 38.81, 51.02, 42.64, 47.50,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0, 0.00,31.43,34.62,25.00, 0.00,20.00,11.39,27.45,34.07,43.75,44.60,15.63, 0.00,51.43,50.00,53.13, 0.00,30.00,22.78,40.20,58.52,62.50,65.47,25.00,大古場　　　　貴,山　崎　　昂　介,中　嶋　　誠一郎,柳　生　　泰　二,岡　瀬　　正　人,落　合　　　　純,3926,4315,3527,4361,3746,3829, 0.00, 5.00, 5.42, 5.59, 0.00, 3.70, 3.48, 4.81, 5.67, 6.34, 6.33, 3.78
2019-05-10,徳　山,4,.25,.18,.16,.09,.06,.07,,.16,.08,.11,.11,.09,.15,,.10,.07,.21,,.08,,,.16,,.02,.17,.15,,,.18,.29,.19,,.15,,,.18,,.14,.15,.18,,,2,1,4,5,4,3,,2,6,4,1,3,5,,4,5,1,,6,,,2,,6,5,1,,,6,6,3,,2,,,6,,6,6,6,,,2,1,4,5,6,3,,2,6,4,1,3,5,,4,5,1,,6,,,2,,6,5,1,,,6,5,3,,2,,,6,,6,4,6,,,5,12,2,11,8,12,,2,8,6,11,7,11,,1,8,7,,4,,,3,,3,10,6,,,1,6,4,,10,,,7,,1,9,11,,,１,１,３,４,１,２,,２,３,２,２,２,３,,４,５,３,,５,,,５,,６,６,１,,,６,５,４,,１,,,６,,５,６,６,,,0.14,0.16,0.16,0.18,0.17,0.21, 43, 50, 13, 71, 14, 28, 26.26, 25.27, 37.25, 33.33, 32.35, 46.08, 37.37, 40.66, 54.90, 47.47, 50.00, 57.84, 30, 53, 22, 46, 33, 12,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,40.00,29.27, 7.69,20.00,10.84, 0.00,60.67,36.61,22.33,24.42,17.71, 0.00,60.00,50.00, 7.69,32.00,19.28, 0.00,71.91,57.14,39.81,38.37,26.04, 1.11,山　口　　　　剛,藤　本　　佳　史,梶　原　　　　正,松　下　　哲　也,井　本　　昌　也,計　盛　　　　光,4205,3350,3714,4252,4985,5021, 6.84, 5.24, 2.69, 3.84, 3.28, 1.33, 7.49, 5.61, 4.51, 4.60, 3.78, 1.43
2019-05-10,下　関,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.18,0.19,0.15,0.19,0.17, 63, 54, 67, 69, 37, 38, 35.71, 24.24, 35.71, 42.86, 17.65, 33.33, 53.57, 48.48, 57.14, 53.57, 38.24, 45.45, 45, 53, 25, 48, 65, 38, 43.24, 38.89, 13.64, 32.43, 29.41, 50.00, 56.76, 58.33, 22.73, 54.05, 32.35, 71.43,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,33.33, 0.00,55.56,25.00,22.22,51.52,30.95,20.22,37.50,30.91,16.35,66.67,43.33, 0.00,77.78,41.67,38.89,63.64,47.62,34.83,57.03,56.36,28.85,86.27,武　田　　信　一,守　屋　　大　地,長谷川　　　　充,山　本　　浩　次,笠　井　　広　幸,篠　崎　　元　志,3587,4672,3619,3558,3750,4350, 4.90, 0.00, 6.78, 4.58, 4.78, 7.21, 5.14, 3.97, 5.65, 5.35, 3.90, 8.08
2019-05-10,若　松,4,.34,.09,.16,.19,,,,.27,.16,.29,,,,,.19,,.29,.23,,,,.17,.16,.16,.07,,,,.26,.25,.18,,,,,.13,,.09,.22,,,,6,2,4,3,,,,1,6,6,,,,,5,,2,3,,,,1,2,5,3,,,,2,4,2,,,,,1,,2,5,,,,6,2,4,3,,,,1,5,6,,,,,5,,2,4,,,,1,2,5,3,,,,3,4,2,,,,,1,,2,5,,,,1,7,2,10,,,,4,10,4,,,,,6,,1,11,,,,9,12,3,8,,,,4,8,9,,,,,5,,8,12,,,,３,４,６,５,,,,１,６,３,,,,,６,,２,５,,,,１,３,２,２,,,,６,５,４,,,,,２,,４,２,,,,0.18,0.18,0.21,0.16,0.19,0.19, 38, 21, 43, 15, 63, 58, 35.29, 42.94, 29.14, 28.73, 35.48, 28.98, 49.41, 58.76, 46.29, 43.09, 54.30, 44.32, 23, 33, 15, 46, 60, 49, 25.00, 37.63, 41.38, 22.99, 29.35, 50.00, 38.54, 51.61, 57.47, 37.93, 36.96, 69.15,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,16.67,43.33,13.04,43.75, 0.00,35.00,18.39,26.61,27.71,47.32,30.67,37.08,16.67,53.33,26.09,53.13, 0.00,55.00,33.33,44.04,39.76,61.61,49.33,48.31,早　川　　尚　人,盛　本　　真　輔,吉　村　　和　也,木　村　　光　宏,沼　田　　克　彦,高　橋　　淳　美,4200,4365,3755,3568,4198,3289, 3.33, 5.27, 3.65, 5.78, 0.00, 5.20, 4.14, 4.76, 4.70, 6.26, 4.99, 5.07
2019-05-10,唐　津,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.18,0.17,0.17,0.19,0.21, 49, 71, 40, 63, 69, 67, 50.00, 28.00, 29.41, 28.57, 16.67, 18.52, 64.71, 48.00, 35.29, 46.43, 41.67, 40.74, 45, 41, 49, 61, 58, 23, 26.19, 34.09, 28.83, 27.38, 31.18, 27.81, 39.88, 53.41, 50.31, 44.05, 53.23, 39.64,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,55.56,20.00,42.11,47.22,30.00, 0.00,51.49,15.29,35.82,45.22,25.00, 0.00,66.67,30.00,52.63,70.83,40.00, 0.00,67.33,43.53,52.99,60.87,39.13, 1.92,杉　山　　貴　博,國　弘　　翔　平,江　本　　真　治,中　島　　友　和,松　尾　　光　広,井　町　　　　泰,4134,4697,3711,3784,4557,4970, 6.44, 3.70, 5.53, 6.63, 4.90, 0.88, 6.72, 4.34, 5.34, 5.97, 4.53, 1.52
2019-05-10,大　村,4,.21,,.12,.13,.32,,,.12,.15,.07,.11,.08,.11,,.23,.23,.12,,.16,,,.22,,.16,.15,.10,.07,,.32,,.14,.05,.16,,,.23,,.17,.27,.15,,,5,,6,4,2,,,3,1,3,4,4,1,,1,4,2,,5,,,6,,1,3,1,4,,1,,4,2,6,,,4,,1,6,3,,,5,,6,3,2,,,3,1,6,4,4,1,,1,4,2,,5,,,6,,1,3,1,4,,1,,4,2,6,,,4,,1,5,3,,,1,,1,7,5,,,8,12,7,11,7,12,,1,6,1,,2,,,10,,8,11,6,11,,2,,1,5,2,,,1,,2,9,11,,,４,,３,２,５,,,２,１,３,２,２,１,,１,３,１,,２,,,４,,１,５,１,４,,３,,４,３,３,,,２,,１,４,６,,,0.23,0.14,0.16,0.15,0.18,0.17, 41, 31, 72, 39, 30, 54, 34.34, 27.98, 35.47, 32.50, 31.72, 39.09, 50.51, 46.43, 50.74, 46.50, 47.85, 54.82, 25, 76, 41, 43, 57, 54, 51.79, 33.96, 35.71, 22.22, 23.91, 10.87, 64.29, 49.06, 51.79, 35.19, 32.61, 32.61,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,35.71,70.83,18.84,41.18,11.43,18.18,25.00,53.96, 6.06,43.09,10.14,20.00,50.00,81.25,31.88,50.00,20.00,38.64,38.64,74.10,15.15,62.60,26.09,32.22,山　口　　隆　史,市　川　　哲　也,寺　本　　武　司,麻　生　　慎　介,池　上　　隆　行,山　口　　俊　英,4368,3499,3571,4292,3411,3051, 5.36, 8.06, 3.91, 5.47, 3.71, 4.43, 4.64, 7.30, 2.76, 6.15, 3.46, 4.13
2019-05-10,桐　生,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,0.15,0.18,0.14,0.18,0.14, 15, 27, 61, 41, 56, 58, 22.94, 26.17, 32.74, 38.79, 32.71, 30.36, 40.37, 40.19, 51.33, 55.17, 50.47, 44.64, 35, 24, 16, 33, 17, 58, 35.87, 58.54, 26.83, 32.97, 32.14, 31.82, 55.43, 69.51, 39.02, 52.75, 40.48, 44.55,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,42.86,38.46,11.11,36.00,23.53,66.67,32.56,52.42,35.14,32.14,27.93,55.96,57.14,53.85,33.33,64.00,52.94,77.78,47.29,70.16,51.35,53.57,44.14,74.31,今　坂　　晃　広,中　田　　竜　太,嶋　田　　貴　支,小　林　　一　樹,杉　江　　浩　明,上　條　　暢　嵩,3981,4547,3478,4009,4035,4719, 6.00, 6.23, 3.56, 5.84, 4.53, 7.11, 5.11, 7.24, 5.18, 5.31, 4.42, 7.43
2019-05-10,戸　田,5,.16,.13,,,,,,.20,,,,,,,.17,,,,,,,.15,,.20,,,,,.21,,,,,,,.24,.12,,,,,,5,4,,,,,,1,,,,,,,5,,,,,,,3,,2,,,,,3,,,,,,,4,1,,,,,,5,3,,,,,,1,,,,,,,5,,,,,,,3,,2,,,,,3,,,,,,,4,1,,,,,,7,11,,,,,,1,,,,,,,5,,,,,,,1,,1,,,,,6,,,,,,,2,11,,,,,,５,２,,,,,,３,,,,,,,３,,,,,,,４,,２,,,,,４,,,,,,,１,１,,,,,,0.17,0.20,0.15,0.20,0.16,0.17, 49, 64, 26, 23, 34, 32, 36.31, 33.88, 36.90, 36.60, 36.46, 33.33, 54.75, 55.19, 51.19, 56.19, 50.52, 54.64,  7, 18, 10, 15, 26, 16, 42.47, 28.48, 34.74, 39.43, 39.56, 33.93, 58.06, 52.53, 52.11, 57.14, 58.79, 50.60,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,43.75,20.00,39.68, 0.00,16.67,56.36,31.37,12.24,42.11, 6.38,16.22,46.03,75.00,40.00,55.56, 0.00,16.67,80.00,50.98,20.41,58.65,25.53,27.03,65.87,山　田　　亮　太,安　東　　　　将,伊　藤　　啓　三,片　岡　　大　地,坂　野　　泰　章,鈴　木　　　　博,4644,3695,3838,4911,3636,3412, 6.69, 4.27, 5.43, 1.33, 2.50, 7.29, 5.43, 3.35, 5.88, 3.23, 3.54, 6.23
2019-05-10,浜名湖,5,.28,.20,,,,,,.14,,,,,,,.16,.18,,,,,,.17,,.22,,,,,.24,,,,,,,.08,.16,,,,,,4,2,,,,,,6,,,,,,,2,6,,,,,,2,,5,,,,,6,,,,,,,3,4,,,,,,4,2,,,,,,6,,,,,,,2,6,,,,,,2,,6,,,,,6,,,,,,,3,4,,,,,,4,11,,,,,,10,,,,,,,3,11,,,,,,4,,1,,,,,6,,,,,,,1,9,,,,,,４,３,,,,,,６,,,,,,,１,４,,,,,,６,,５,,,,,５,,,,,,,３,妨,,,,,,0.19,0.15,0.17,0.16,0.18,0.16, 54, 14, 58, 64, 31, 26, 28.57, 40.29, 28.57, 36.36, 29.31, 28.38, 45.00, 56.12, 42.86, 56.64, 47.41, 47.30, 55,  9, 56, 25, 65, 10, 31.25, 12.50, 17.65, 16.67, 27.78, 33.33, 62.50, 25.00, 41.18, 29.17, 38.89, 45.83,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,33.33, 0.00,25.00, 0.00,61.54, 0.00,36.59,52.27,35.56,32.69,41.90,23.58,44.44, 0.00,62.50,17.65,69.23,18.18,52.44,70.45,62.22,48.08,64.76,41.51,志　道　　吉　和,松　村　　　　敏,前　田　　聖　文,水　原　　　　慎,伯　母　　芳　恒,片　岡　　秀　樹,3953,4236,4570,4691,3656,4167, 4.67, 0.00, 5.00, 2.35, 7.46, 3.00, 5.12, 6.83, 5.77, 4.94, 6.10, 4.60
2019-05-10,常　滑,5,,,,,,,,.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,１,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.17,0.15,0.19,0.15,0.15, 46, 60, 58, 15, 65, 18, 26.83, 34.30, 32.64, 31.07, 37.25, 33.33, 47.56, 49.76, 52.33, 43.69, 56.37, 47.06, 40, 45, 39, 42, 37, 38, 39.00, 44.23, 30.00, 42.42, 30.11, 37.50, 57.00, 58.65, 40.00, 59.60, 46.24, 48.96,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,51.28,29.51,35.00,14.29,40.00,38.46,42.86,35.77,48.03,22.12,42.45,36.61,74.36,47.54,50.00,35.71,52.00,61.54,63.91,58.54,71.65,42.31,58.99,49.11,山　本　　英　志,黒　野　　元　基,山　崎　　義　明,井　上　　尚　悟,青　木　　幸太郎,飯　山　　晃　三,3888,4960,3319,4750,4314,3906, 6.82, 4.89, 5.40, 4.50, 5.52, 6.15, 6.12, 5.63, 6.49, 4.43, 5.91, 5.37
