date,venue,raceNumber,CS_ST_1_1,CS_ST_1_10,CS_ST_1_2,CS_ST_1_3,CS_ST_1_4,CS_ST_1_5,CS_ST_1_6,CS_ST_1_7,CS_ST_1_8,CS_ST_1_9,CS_ST_2_1,CS_ST_2_10,CS_ST_2_2,CS_ST_2_3,CS_ST_2_4,CS_ST_2_5,CS_ST_2_6,CS_ST_2_7,CS_ST_2_8,CS_ST_2_9,CS_ST_3_1,CS_ST_3_10,CS_ST_3_2,CS_ST_3_3,CS_ST_3_4,CS_ST_3_5,CS_ST_3_6,CS_ST_3_7,CS_ST_3_8,CS_ST_3_9,CS_ST_4_1,CS_ST_4_10,CS_ST_4_2,CS_ST_4_3,CS_ST_4_4,CS_ST_4_5,CS_ST_4_6,CS_ST_4_7,CS_ST_4_8,CS_ST_4_9,CS_ST_5_1,CS_ST_5_10,CS_ST_5_2,CS_ST_5_3,CS_ST_5_4,CS_ST_5_5,CS_ST_5_6,CS_ST_5_7,CS_ST_5_8,CS_ST_5_9,CS_ST_6_1,CS_ST_6_10,CS_ST_6_2,CS_ST_6_3,CS_ST_6_4,CS_ST_6_5,CS_ST_6_6,CS_ST_6_7,CS_ST_6_8,CS_ST_6_9,CS_cource_1_1,CS_cource_1_10,CS_cource_1_2,CS_cource_1_3,CS_cource_1_4,CS_cource_1_5,CS_cource_1_6,CS_cource_1_7,CS_cource_1_8,CS_cource_1_9,CS_cource_2_1,CS_cource_2_10,CS_cource_2_2,CS_cource_2_3,CS_cource_2_4,CS_cource_2_5,CS_cource_2_6,CS_cource_2_7,CS_cource_2_8,CS_cource_2_9,CS_cource_3_1,CS_cource_3_10,CS_cource_3_2,CS_cource_3_3,CS_cource_3_4,CS_cource_3_5,CS_cource_3_6,CS_cource_3_7,CS_cource_3_8,CS_cource_3_9,CS_cource_4_1,CS_cource_4_10,CS_cource_4_2,CS_cource_4_3,CS_cource_4_4,CS_cource_4_5,CS_cource_4_6,CS_cource_4_7,CS_cource_4_8,CS_cource_4_9,CS_cource_5_1,CS_cource_5_10,CS_cource_5_2,CS_cource_5_3,CS_cource_5_4,CS_cource_5_5,CS_cource_5_6,CS_cource_5_7,CS_cource_5_8,CS_cource_5_9,CS_cource_6_1,CS_cource_6_10,CS_cource_6_2,CS_cource_6_3,CS_cource_6_4,CS_cource_6_5,CS_cource_6_6,CS_cource_6_7,CS_cource_6_8,CS_cource_6_9,CS_frame_1_1,CS_frame_1_10,CS_frame_1_2,CS_frame_1_3,CS_frame_1_4,CS_frame_1_5,CS_frame_1_6,CS_frame_1_7,CS_frame_1_8,CS_frame_1_9,CS_frame_2_1,CS_frame_2_10,CS_frame_2_2,CS_frame_2_3,CS_frame_2_4,CS_frame_2_5,CS_frame_2_6,CS_frame_2_7,CS_frame_2_8,CS_frame_2_9,CS_frame_3_1,CS_frame_3_10,CS_frame_3_2,CS_frame_3_3,CS_frame_3_4,CS_frame_3_5,CS_frame_3_6,CS_frame_3_7,CS_frame_3_8,CS_frame_3_9,CS_frame_4_1,CS_frame_4_10,CS_frame_4_2,CS_frame_4_3,CS_frame_4_4,CS_frame_4_5,CS_frame_4_6,CS_frame_4_7,CS_frame_4_8,CS_frame_4_9,CS_frame_5_1,CS_frame_5_10,CS_frame_5_2,CS_frame_5_3,CS_frame_5_4,CS_frame_5_5,CS_frame_5_6,CS_frame_5_7,CS_frame_5_8,CS_frame_5_9,CS_frame_6_1,CS_frame_6_10,CS_frame_6_2,CS_frame_6_3,CS_frame_6_4,CS_frame_6_5,CS_frame_6_6,CS_frame_6_7,CS_frame_6_8,CS_frame_6_9,CS_race_1_1,CS_race_1_10,CS_race_1_2,CS_race_1_3,CS_race_1_4,CS_race_1_5,CS_race_1_6,CS_race_1_7,CS_race_1_8,CS_race_1_9,CS_race_2_1,CS_race_2_10,CS_race_2_2,CS_race_2_3,CS_race_2_4,CS_race_2_5,CS_race_2_6,CS_race_2_7,CS_race_2_8,CS_race_2_9,CS_race_3_1,CS_race_3_10,CS_race_3_2,CS_race_3_3,CS_race_3_4,CS_race_3_5,CS_race_3_6,CS_race_3_7,CS_race_3_8,CS_race_3_9,CS_race_4_1,CS_race_4_10,CS_race_4_2,CS_race_4_3,CS_race_4_4,CS_race_4_5,CS_race_4_6,CS_race_4_7,CS_race_4_8,CS_race_4_9,CS_race_5_1,CS_race_5_10,CS_race_5_2,CS_race_5_3,CS_race_5_4,CS_race_5_5,CS_race_5_6,CS_race_5_7,CS_race_5_8,CS_race_5_9,CS_race_6_1,CS_race_6_10,CS_race_6_2,CS_race_6_3,CS_race_6_4,CS_race_6_5,CS_race_6_6,CS_race_6_7,CS_race_6_8,CS_race_6_9,CS_rank_1_1,CS_rank_1_10,CS_rank_1_2,CS_rank_1_3,CS_rank_1_4,CS_rank_1_5,CS_rank_1_6,CS_rank_1_7,CS_rank_1_8,CS_rank_1_9,CS_rank_2_1,CS_rank_2_10,CS_rank_2_2,CS_rank_2_3,CS_rank_2_4,CS_rank_2_5,CS_rank_2_6,CS_rank_2_7,CS_rank_2_8,CS_rank_2_9,CS_rank_3_1,CS_rank_3_10,CS_rank_3_2,CS_rank_3_3,CS_rank_3_4,CS_rank_3_5,CS_rank_3_6,CS_rank_3_7,CS_rank_3_8,CS_rank_3_9,CS_rank_4_1,CS_rank_4_10,CS_rank_4_2,CS_rank_4_3,CS_rank_4_4,CS_rank_4_5,CS_rank_4_6,CS_rank_4_7,CS_rank_4_8,CS_rank_4_9,CS_rank_5_1,CS_rank_5_10,CS_rank_5_2,CS_rank_5_3,CS_rank_5_4,CS_rank_5_5,CS_rank_5_6,CS_rank_5_7,CS_rank_5_8,CS_rank_5_9,CS_rank_6_1,CS_rank_6_10,CS_rank_6_2,CS_rank_6_3,CS_rank_6_4,CS_rank_6_5,CS_rank_6_6,CS_rank_6_7,CS_rank_6_8,CS_rank_6_9,ave_start_time_1,ave_start_time_2,ave_start_time_3,ave_start_time_4,ave_start_time_5,ave_start_time_6,boatNo_1,boatNo_2,boatNo_3,boatNo_4,boatNo_5,boatNo_6,boat_place2Ratio_1,boat_place2Ratio_2,boat_place2Ratio_3,boat_place2Ratio_4,boat_place2Ratio_5,boat_place2Ratio_6,boat_place3Ratio_1,boat_place3Ratio_2,boat_place3Ratio_3,boat_place3Ratio_4,boat_place3Ratio_5,boat_place3Ratio_6,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,num_false_start_1,num_false_start_2,num_false_start_3,num_false_start_4,num_false_start_5,num_false_start_6,num_late_start_1,num_late_start_2,num_late_start_3,num_late_start_4,num_late_start_5,num_late_start_6,place2Ratio_local_1,place2Ratio_local_2,place2Ratio_local_3,place2Ratio_local_4,place2Ratio_local_5,place2Ratio_local_6,place2Ratio_national_1,place2Ratio_national_2,place2Ratio_national_3,place2Ratio_national_4,place2Ratio_national_5,place2Ratio_national_6,place3Ratio_local_1,place3Ratio_local_2,place3Ratio_local_3,place3Ratio_local_4,place3Ratio_local_5,place3Ratio_local_6,place3Ratio_national_1,place3Ratio_national_2,place3Ratio_national_3,place3Ratio_national_4,place3Ratio_national_5,place3Ratio_national_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,racer_id_1,racer_id_2,racer_id_3,racer_id_4,racer_id_5,racer_id_6,win_rate_local_1,win_rate_local_2,win_rate_local_3,win_rate_local_4,win_rate_local_5,win_rate_local_6,win_rate_national_1,win_rate_national_2,win_rate_national_3,win_rate_national_4,win_rate_national_5,win_rate_national_6
2019-06-27,宮　島,3,.22,,.25,.16,,.18,.22,,,,.16,,,.15,.13,.25,.21,,,,.10,,.24,.11,,.21,.15,,,,.16,,.13,.15,.14,.10,.13,,,,.12,,.22,.27,,.05,.15,,,,.31,,.24,.20,.36,.13,,,,,6,,3,2,,5,4,,,,4,,,5,2,2,6,,,,4,,6,1,,4,2,,,,1,,4,4,6,5,2,,,,1,,3,6,,3,4,,,,2,,3,1,4,3,,,,,5,,3,2,,6,4,,,,4,,,5,2,2,6,,,,4,,6,1,,5,3,,,,1,,4,3,6,5,2,,,,1,,3,6,,3,4,,,,2,,4,1,5,3,,,,,3,,8,5,,1,8,,,,4,,,5,9,5,11,,,,1,,5,6,,1,9,,,,7,,11,5,11,3,7,,,,2,,6,10,,3,10,,,,4,,12,5,10,6,,,,,４,,６,１,,５,６,,,,１,,,６,２,２,４,,,,４,,４,５,,４,４,,,,２,,４,３,５,５,３,,,,１,,１,６,,２,４,,,,６,,５,４,５,４,,,,,0.18,0.17,0.18,0.17,0.16,0.17, 11, 42, 29, 21, 60, 50, 33.70, 20.87, 33.69, 35.32, 39.36, 25.74, 49.72, 38.26, 50.27, 53.21, 56.38, 41.18, 30, 54, 70, 62, 15, 37, 39.11, 27.85, 25.45, 26.90, 37.79, 34.08, 58.66, 41.14, 44.24, 40.35, 55.81, 53.07,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0, 0.00,37.04,23.33,47.50,43.75,45.71,29.09,33.33,31.33,45.65,45.45,49.60, 0.00,51.85,36.67,65.00,58.04,57.14,45.45,50.51,46.99,72.46,60.00,67.20,杉　江　　浩　明,山　田　　亮　太,嶋　田　　貴　支,前　野　　竜　一,畑　　　　和　宏,大　神　　康　司,4035,4644,3478,4015,3757,3574, 0.00, 5.67, 4.33, 6.30, 6.07, 6.03, 4.59, 5.35, 4.89, 6.56, 6.17, 6.41
2019-06-27,徳　山,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.21,0.18,0.18,0.25,0.19, 18, 39, 59, 46, 19, 61, 32.37, 24.63, 33.33, 37.78, 41.22, 29.85, 49.64, 40.30, 51.52, 56.30, 47.33, 41.04, 71, 13, 60, 51, 25, 69, 60.00, 15.38, 28.57, 41.46, 50.00, 25.00, 63.33, 23.08, 39.29, 60.98, 60.71, 42.86,F0,F1,F1,F0,F0,F0,L0,L0,L0,L0,L0,L0,66.67,42.11, 0.00,43.24, 0.00,22.22,47.42,35.90,20.65,46.97, 0.00,32.73,88.89,52.63, 0.00,54.05, 0.00,33.33,61.86,56.41,34.78,64.39, 3.39,48.18,土　屋　　千　明,角　　　　ひとみ,渡　邉　　真奈美,向　井　　美　鈴,下　野　　京　香,新　田　　芳　美,4225,3334,4893,4017,4993,3470, 8.11, 5.21, 0.00, 5.78, 0.00, 3.78, 6.31, 5.43, 4.04, 6.20, 1.46, 5.48
2019-06-27,福　岡,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.17,0.18,0.17,0.20,0.15,121,157,163,156,155,111, 12.50,  0.00,  0.00,  0.00,  0.00, 44.44, 50.00,  0.00,  0.00,  0.00,  0.00, 55.56, 51, 13, 11, 41, 20, 37, 55.56, 55.56, 25.00, 66.67,  0.00,  0.00, 77.78, 77.78, 37.50, 88.89,  0.00,  0.00,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,60.00, 0.00,50.00,37.50, 0.00,38.89,31.82, 4.17,43.75,20.59,18.29,45.38,60.00,11.11,66.67,58.33, 0.00,61.11,50.00,11.11,66.67,38.24,30.49,64.62,西　村　　　　歩,中　村　　かなえ,香　川　　素　子,真　子　　奈津実,深　尾　　巴　恵,長　嶋　　万　記,4243,4998,3900,4525,4843,4190, 6.80, 2.33, 6.25, 5.65, 0.00, 7.28, 5.24, 2.51, 6.26, 4.37, 3.84, 6.84
2019-06-27,唐　津,3,.13,,.15,.24,.12,.21,,,,,.16,,.29,.19,,.21,.09,,,,.17,,,.10,.25,.11,.11,,,,.23,,.17,.27,,.16,,,,,.19,,.08,.21,,.22,,,,,.21,,,.03,.11,.14,,,,,6,,2,4,1,3,,,,,3,,5,1,,2,4,,,,3,,,5,6,1,2,,,,6,,3,5,,2,,,,,6,,6,6,,6,,,,,4,,,3,1,6,,,,,6,,2,4,1,3,,,,,3,,5,1,,6,4,,,,3,,,4,6,1,2,,,,6,,3,5,,2,,,,,4,,5,6,,5,,,,,4,,,3,1,6,,,,,5,,11,6,11,6,,,,,2,,9,9,,1,5,,,,11,,,5,9,2,7,,,,3,,7,3,,5,,,,,1,,6,3,,7,,,,,3,,,1,7,2,,,,,６,,２,４,２,５,,,,,３,,３,４,,２,６,,,,４,,,１,３,１,２,,,,６,,６,３,,５,,,,,６,,６,６,,６,,,,,４,,,３,３,５,,,,,0.17,0.18,0.15,0.17,   -,0.21, 36, 50, 63, 60, 83, 43, 18.87, 30.77, 38.18, 30.36, 28.57, 35.09, 32.08, 42.31, 54.55, 46.43, 46.43, 59.65, 60, 43, 64, 32, 49, 62, 38.58, 44.56, 37.00, 29.85, 28.42, 30.53, 57.87, 62.69, 53.50, 44.78, 47.37, 46.32,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0, 0.00,27.78,40.54, 5.56, 6.25, 0.00,41.67,31.18,48.51,22.86, 3.64,16.67, 0.00,61.11,62.16,27.78, 6.25,16.67,58.33,49.46,64.18,38.10, 7.27,40.00,石　田　　章　央,津　留　　浩一郎,柳　生　　泰　二,岩　井　　　　繁,眞　鳥　　康　太,小　林　　　　享,3811,3773,4361,3797,5048,3673, 0.00, 5.61, 6.19, 3.50, 2.56, 3.00, 5.74, 5.11, 6.63, 4.34, 2.11, 4.31
2019-06-27,戸　田,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.18,0.16,0.16,0.16,0.16, 20, 28, 26, 36, 40, 42,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00, 27, 36, 46, 19, 21, 31,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,40.00,25.00,45.45,56.25,50.00,64.52,26.73,25.00,44.63,40.00,50.62,53.39,50.00,33.33,63.64,75.00,66.67,74.19,32.67,33.75,61.98,60.71,74.07,64.41,玄　馬　　　　徹,平　瀬　　城　啓,別　府　　昌　樹,松　井　　賢　治,山　口　　裕　二,前　田　　将　太,3600,4339,3873,4057,3944,4504, 4.90, 3.92, 6.00, 6.63, 6.44, 7.84, 4.04, 3.96, 6.01, 5.81, 6.63, 7.10
2019-06-27,平和島,4,.19,,,.20,.18,.13,,,,,.08,,.12,.34,,.16,.09,,,,.07,,,.13,.17,.14,.15,,,,.09,,.14,.11,,.25,.16,,,,.04,,,.16,.13,.25,.07,,,,.19,,,.37,.21,.34,,,,,6,,,4,2,5,,,,,4,,1,5,,5,2,,,,1,,,3,6,4,2,,,,6,,6,6,,6,6,,,,3,,,1,2,5,4,,,,1,,,4,2,4,,,,,6,,,4,2,5,,,,,4,,1,6,,5,1,,,,1,,,3,6,4,2,,,,6,,5,4,,5,6,,,,3,,,1,2,6,4,,,,1,,,5,2,4,,,,,8,,,2,7,1,,,,,6,,12,4,,7,11,,,,9,,,2,12,5,10,,,,1,,5,3,,2,6,,,,9,,,5,12,3,12,,,,1,,,4,9,8,,,,,６,,,６,３,３,,,,,３,,２,２,,５,３,,,,１,,,１,３,２,１,,,,４,,６,５,,６,６,,,,３,,,１,５,４,５,,,,３,,,６,１,６,,,,,0.18,0.17,0.17,   -,0.18,0.22, 66, 12, 74, 16, 75, 15,  0.00, 33.33,  0.00,  0.00,  0.00, 10.00,  0.00, 44.44,  0.00,  0.00,  0.00, 70.00, 54, 56, 52, 44, 74, 65, 33.33,  0.00, 11.11, 25.00,  0.00, 50.00, 50.00,  0.00, 33.33, 25.00,  0.00, 60.00,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0, 0.00,50.00,32.43, 0.00,42.55,24.53,12.73,45.39,37.27, 0.00,27.08, 5.00, 0.00,50.00,56.76, 0.00,48.94,37.74,27.27,59.87,65.45, 0.00,43.75,17.50,安　井　　瑞　紀,日　高　　逸　子,加　藤　　政　彦,赤　井　　星璃菜,栢　場　　優　子,長　田　　光　子,4974,3188,4598,5052,3693,3117, 0.00, 7.00, 5.39, 0.00, 5.49, 4.47, 3.66, 6.31, 6.01, 1.21, 4.56, 2.58
2019-06-27,蒲　郡,4,.26,.11,.13,.04,,.21,.07,.03,,.05,.29,.17,.04,.21,,.35,.17,.20,,.09,.38,,,.19,.23,.33,,.15,.12,.05,.13,.11,.19,.14,.01,.13,.25,.15,.17,.11,.34,.07,,.05,.07,.05,,.16,.21,.15,.27,,,.17,.28,.31,,.13,,.15,4,5,4,2,,2,1,6,,5,1,3,5,1,,2,4,5,,2,1,,,3,2,5,,3,5,5,2,3,5,4,1,3,3,1,1,1,1,4,,6,3,4,,2,6,1,2,,,1,4,4,,5,,6,5,5,4,3,,2,1,6,,4,2,3,6,1,,4,3,5,,2,1,,,3,2,6,,3,5,4,2,3,5,4,1,3,6,3,1,6,1,3,,5,2,4,,2,6,1,2,,,1,3,4,,6,,5,2,11,11,8,,3,8,6,,6,4,8,11,7,,4,8,7,,3,1,,,2,11,10,,2,9,4,5,9,12,7,12,5,11,8,12,6,2,12,,3,12,1,,1,7,1,3,,,2,9,6,,2,,3,１,４,５,４,,２,２,３,,１,６,５,３,２,,６,４,３,,１,３,,,２,６,５,,２,６,５,１,５,３,４,１,６,５,１,１,６,２,１,,５,４,３,,３,６,１,５,,,３,６,５,,５,,６,0.12,0.19,0.20,0.14,0.17,0.22, 72, 58, 45, 47, 23, 60, 40.63, 41.94, 37.93, 35.71, 33.33, 44.12, 56.25, 51.61, 58.62, 53.57, 46.67, 50.00, 54, 22, 49, 61, 29, 72, 32.00, 36.67, 50.00, 45.16, 24.14, 29.63, 48.00, 56.67, 62.50, 64.52, 48.28, 40.74,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,34.21,36.36,32.00,48.28,20.00,21.43,37.50,54.46,25.00,52.86,29.55,13.48,44.74,40.91,44.00,62.07,40.00,35.71,55.68,67.33,45.45,75.00,52.27,32.58,瀬　尾　　達　也,藤　丸　　光　一,高　山　　秀　雄,市　川　　哲　也,内　野　　省　一,上　條　　信　一,2942,3297,3448,3499,3666,3006, 5.26, 5.18, 5.08, 6.41, 4.30, 4.07, 5.83, 6.44, 4.65, 7.21, 4.91, 3.84
2019-06-27,　津　,4,.18,,.23,.13,.17,,,,,,.09,,,.04,.15,,,,,,.15,,.15,.31,,,,,,,.39,,,.23,.28,,,,,,.11,,.12,.17,.14,,,,,,.07,,.10,.13,,,,,,,4,,6,2,3,,,,,,1,,,3,5,,,,,,5,,5,6,,,,,,,6,,,6,6,,,,,,2,,1,5,3,,,,,,4,,3,1,,,,,,,4,,6,2,3,,,,,,1,,,3,6,,,,,,4,,5,6,,,,,,,6,,,5,4,,,,,,2,,1,6,3,,,,,,4,,3,1,,,,,,,2,,10,2,7,,,,,,10,,,8,11,,,,,,4,,12,7,,,,,,,2,,,1,6,,,,,,8,,12,4,11,,,,,,7,,12,10,,,,,,,４,,５,３,３,,,,,,３,,,４,６,,,,,,３,,６,４,,,,,,,６,,,６,６,,,,,,１,,１,４,２,,,,,,１,,３,５,,,,,,,0.16,0.14,0.19,   -,0.16,0.17, 48, 30, 32, 70, 26, 60, 39.62, 33.55, 25.64, 32.95, 35.87, 37.89, 55.35, 51.97, 41.67, 46.82, 50.00, 52.80, 20, 31, 19, 50, 17, 67, 32.91, 44.24, 51.41, 28.57, 32.96, 27.44, 51.27, 60.61, 71.75, 41.27, 50.28, 45.12,F1,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,23.81,23.53,22.22, 0.00,45.26, 0.00,26.19,27.97,14.49, 0.00,54.21,50.69,47.62,47.06,44.44, 0.00,67.37,66.67,50.00,50.85,26.09,20.00,69.16,70.83,楠　原　　正　剛,小　林　　一　樹,齋　藤　　　　篤,佐　藤　　　　航,坂　口　　　　周,秋　山　　広　一,4485,4009,4194,5087,3984,3837, 5.33, 4.94, 4.44, 0.00, 6.44, 4.33, 5.05, 5.05, 3.55, 2.40, 6.89, 6.80
2019-06-27,びわこ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,0.16,0.15,0.18,0.17,0.15, 47, 19, 27, 39, 34, 32, 44.44, 85.71, 40.00, 25.00, 16.67, 36.84, 66.67, 95.24, 70.00, 31.25, 33.33, 47.37, 66, 54, 35, 15, 50, 26, 16.67, 33.33, 15.00, 45.00, 20.00, 13.33, 16.67, 33.33, 35.00, 75.00, 40.00, 26.67,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,25.00,30.77, 0.00,11.43,31.58,40.00,50.37,36.05,43.55,25.19,40.46,48.39,70.00,38.46, 0.00,34.29,44.74,40.00,81.48,50.00,61.29,46.56,51.91,62.90,今　泉　　友　吾,中　山　　　　将,金　子　　賢　志,出　口　　舞有子,藤　山　　翔　大,佐　藤　　隆太郎,4759,4797,4539,4901,4561,4847, 6.35, 4.15, 0.00, 4.00, 5.16, 5.05, 6.97, 5.29, 5.98, 4.88, 5.71, 6.17
2019-06-27,鳴　門,4,.28,,.24,,,,,,,,.11,,,,,,,,,,.22,,,,,,,,,,.08,,,,,,,,,,.10,,.27,,,,,,,,.22,,.15,,,,,,,,5,,3,,,,,,,,5,,,,,,,,,,4,,,,,,,,,,1,,,,,,,,,,2,,6,,,,,,,,3,,2,,,,,,,,4,,3,,,,,,,,5,,,,,,,,,,4,,,,,,,,,,1,,,,,,,,,,2,,6,,,,,,,,3,,2,,,,,,,,3,,11,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,7,,,,,,,,,,2,,10,,,,,,,,4,,9,,,,,,,,２,,４,,,,,,,,２,,,,,,,,,,４,,,,,,,,,,１,,,,,,,,,,５,,３,,,,,,,,４,,１,,,,,,,,0.19,0.16,0.26,0.18,0.19,0.19, 15, 77, 30, 23, 51, 11, 30.77, 18.42, 40.00, 35.90, 36.11, 36.36, 43.59, 39.47, 54.29, 53.85, 41.67, 57.58, 24, 63, 74, 35, 16, 60, 50.00, 50.00, 50.00, 48.72, 29.73, 29.73, 63.89, 61.76, 69.05, 64.10, 45.95, 62.16,F1,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,61.54,60.00, 0.00,12.50, 0.00,31.58,49.17,49.66,12.90,20.00,29.03,25.00,69.23,70.00, 0.00,50.00, 0.00,63.16,66.67,68.28,30.11,38.75,40.32,45.69,荻　野　　裕　介,山　崎　　哲　司,小　澤　　　　学,木　村　　亮　太,塩　崎　　優　司,柳　瀬　　興　志,4085,4080,4145,4648,3730,3661, 6.77, 6.60, 2.25, 4.38, 0.00, 5.84, 6.51, 6.50, 3.71, 4.54, 4.84, 4.92
2019-06-27,丸　亀,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.16,0.17,0.14,0.15,0.13, 62,  6, 14, 20, 63, 61, 37.02, 34.01, 36.27, 31.84, 29.95, 34.47, 54.33, 49.75, 52.45, 49.75, 46.19, 50.97, 43, 23, 41, 31, 14, 62, 29.63, 47.20, 41.86, 30.16, 40.16, 28.03, 43.70, 64.00, 59.69, 45.24, 55.91, 44.70,F0,F1,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,60.00,57.14,45.16,36.36,32.35,36.52,24.18,24.05,39.52,48.76,39.74,36.94,80.00,85.71,54.84,63.64,44.12,57.39,42.86,49.37,60.48,63.64,56.95,60.36,山　崎　　鉄　平,宮　野　　　　仁,渡　邉　　優　美,西　野　　雄　貴,渡　邉　　　　翼,川　原　　祐　明,4879,4558,4590,4812,4817,4852, 7.20, 7.14, 5.58, 5.36, 4.62, 5.67, 4.69, 4.78, 5.77, 6.60, 5.86, 5.89
