date,venue,raceNumber,CS_ST_1_1,CS_ST_1_2,CS_ST_1_3,CS_ST_1_4,CS_ST_1_5,CS_ST_1_6,CS_ST_1_7,CS_ST_2_1,CS_ST_2_2,CS_ST_2_3,CS_ST_2_4,CS_ST_2_5,CS_ST_2_6,CS_ST_2_7,CS_ST_3_1,CS_ST_3_2,CS_ST_3_3,CS_ST_3_4,CS_ST_3_5,CS_ST_3_6,CS_ST_3_7,CS_ST_4_1,CS_ST_4_2,CS_ST_4_3,CS_ST_4_4,CS_ST_4_5,CS_ST_4_6,CS_ST_4_7,CS_ST_5_1,CS_ST_5_2,CS_ST_5_3,CS_ST_5_4,CS_ST_5_5,CS_ST_5_6,CS_ST_5_7,CS_ST_6_1,CS_ST_6_2,CS_ST_6_3,CS_ST_6_4,CS_ST_6_5,CS_ST_6_6,CS_ST_6_7,CS_cource_1_1,CS_cource_1_2,CS_cource_1_3,CS_cource_1_4,CS_cource_1_5,CS_cource_1_6,CS_cource_1_7,CS_cource_2_1,CS_cource_2_2,CS_cource_2_3,CS_cource_2_4,CS_cource_2_5,CS_cource_2_6,CS_cource_2_7,CS_cource_3_1,CS_cource_3_2,CS_cource_3_3,CS_cource_3_4,CS_cource_3_5,CS_cource_3_6,CS_cource_3_7,CS_cource_4_1,CS_cource_4_2,CS_cource_4_3,CS_cource_4_4,CS_cource_4_5,CS_cource_4_6,CS_cource_4_7,CS_cource_5_1,CS_cource_5_2,CS_cource_5_3,CS_cource_5_4,CS_cource_5_5,CS_cource_5_6,CS_cource_5_7,CS_cource_6_1,CS_cource_6_2,CS_cource_6_3,CS_cource_6_4,CS_cource_6_5,CS_cource_6_6,CS_cource_6_7,CS_frame_1_1,CS_frame_1_2,CS_frame_1_3,CS_frame_1_4,CS_frame_1_5,CS_frame_1_6,CS_frame_1_7,CS_frame_2_1,CS_frame_2_2,CS_frame_2_3,CS_frame_2_4,CS_frame_2_5,CS_frame_2_6,CS_frame_2_7,CS_frame_3_1,CS_frame_3_2,CS_frame_3_3,CS_frame_3_4,CS_frame_3_5,CS_frame_3_6,CS_frame_3_7,CS_frame_4_1,CS_frame_4_2,CS_frame_4_3,CS_frame_4_4,CS_frame_4_5,CS_frame_4_6,CS_frame_4_7,CS_frame_5_1,CS_frame_5_2,CS_frame_5_3,CS_frame_5_4,CS_frame_5_5,CS_frame_5_6,CS_frame_5_7,CS_frame_6_1,CS_frame_6_2,CS_frame_6_3,CS_frame_6_4,CS_frame_6_5,CS_frame_6_6,CS_frame_6_7,CS_race_1_1,CS_race_1_2,CS_race_1_3,CS_race_1_4,CS_race_1_5,CS_race_1_6,CS_race_1_7,CS_race_2_1,CS_race_2_2,CS_race_2_3,CS_race_2_4,CS_race_2_5,CS_race_2_6,CS_race_2_7,CS_race_3_1,CS_race_3_2,CS_race_3_3,CS_race_3_4,CS_race_3_5,CS_race_3_6,CS_race_3_7,CS_race_4_1,CS_race_4_2,CS_race_4_3,CS_race_4_4,CS_race_4_5,CS_race_4_6,CS_race_4_7,CS_race_5_1,CS_race_5_2,CS_race_5_3,CS_race_5_4,CS_race_5_5,CS_race_5_6,CS_race_5_7,CS_race_6_1,CS_race_6_2,CS_race_6_3,CS_race_6_4,CS_race_6_5,CS_race_6_6,CS_race_6_7,CS_rank_1_1,CS_rank_1_2,CS_rank_1_3,CS_rank_1_4,CS_rank_1_5,CS_rank_1_6,CS_rank_1_7,CS_rank_2_1,CS_rank_2_2,CS_rank_2_3,CS_rank_2_4,CS_rank_2_5,CS_rank_2_6,CS_rank_2_7,CS_rank_3_1,CS_rank_3_2,CS_rank_3_3,CS_rank_3_4,CS_rank_3_5,CS_rank_3_6,CS_rank_3_7,CS_rank_4_1,CS_rank_4_2,CS_rank_4_3,CS_rank_4_4,CS_rank_4_5,CS_rank_4_6,CS_rank_4_7,CS_rank_5_1,CS_rank_5_2,CS_rank_5_3,CS_rank_5_4,CS_rank_5_5,CS_rank_5_6,CS_rank_5_7,CS_rank_6_1,CS_rank_6_2,CS_rank_6_3,CS_rank_6_4,CS_rank_6_5,CS_rank_6_6,CS_rank_6_7,ave_start_time_1,ave_start_time_2,ave_start_time_3,ave_start_time_4,ave_start_time_5,ave_start_time_6,boatNo_1,boatNo_2,boatNo_3,boatNo_4,boatNo_5,boatNo_6,boat_place2Ratio_1,boat_place2Ratio_2,boat_place2Ratio_3,boat_place2Ratio_4,boat_place2Ratio_5,boat_place2Ratio_6,boat_place3Ratio_1,boat_place3Ratio_2,boat_place3Ratio_3,boat_place3Ratio_4,boat_place3Ratio_5,boat_place3Ratio_6,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,num_false_start_1,num_false_start_2,num_false_start_3,num_false_start_4,num_false_start_5,num_false_start_6,num_late_start_1,num_late_start_2,num_late_start_3,num_late_start_4,num_late_start_5,num_late_start_6,place2Ratio_local_1,place2Ratio_local_2,place2Ratio_local_3,place2Ratio_local_4,place2Ratio_local_5,place2Ratio_local_6,place2Ratio_national_1,place2Ratio_national_2,place2Ratio_national_3,place2Ratio_national_4,place2Ratio_national_5,place2Ratio_national_6,place3Ratio_local_1,place3Ratio_local_2,place3Ratio_local_3,place3Ratio_local_4,place3Ratio_local_5,place3Ratio_local_6,place3Ratio_national_1,place3Ratio_national_2,place3Ratio_national_3,place3Ratio_national_4,place3Ratio_national_5,place3Ratio_national_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,racer_id_1,racer_id_2,racer_id_3,racer_id_4,racer_id_5,racer_id_6,win_rate_local_1,win_rate_local_2,win_rate_local_3,win_rate_local_4,win_rate_local_5,win_rate_local_6,win_rate_national_1,win_rate_national_2,win_rate_national_3,win_rate_national_4,win_rate_national_5,win_rate_national_6
2019-04-27,徳　山,7,.23,,,,,,,,,,,,,,,,,,,,,.15,,,,,,,.19,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,1,,,,,,,3,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,1,,,,,,,3,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,1,,,,,,,2,,,,,,,,,,,,,,６,,,,,,,,,,,,,,,,,,,,,１,,,,,,,５,,,,,,,,,,,,,,0.19,0.15,0.20,0.17,0.18,0.13, 22, 75, 23, 33, 53, 24, 34.65, 40.91, 36.00, 38.20, 36.36, 35.96, 57.43, 52.27, 51.00, 60.67, 48.48, 52.81, 13, 61, 47, 11, 19, 54, 36.96, 31.02, 32.76, 34.36, 32.94, 32.51, 53.48, 51.43, 46.98, 48.90, 49.80, 44.86,F0,F1,F0,F0,F1,F1,L0,L0,L0,L0,L0,L0,22.22,40.31,25.00,50.86,33.85,18.75,18.09,43.20,16.09,43.97,34.48,19.67,44.44,55.81,37.50,62.93,49.23,31.25,30.85,68.00,33.33,67.38,52.87,31.15,市　川　　　　猛,森　永　　　　隆,吉　岡　　　　誠,前　野　　竜　一,水　長　　照　雄,山　下　　昂　大,3668,4703,3567,4015,3559,4842, 4.39, 5.80, 4.75, 6.60, 5.05, 4.38, 3.84, 6.20, 3.99, 6.36, 5.24, 3.62
2019-04-27,芦　屋,7,.23,.21,.21,,,,,.19,.11,.05,,,,,.19,,.14,.07,,,,.05,,.19,.14,.06,,,.29,,.12,.08,.14,,,.37,.11,.20,,.25,,,2,4,3,,,,,1,5,4,,,,,6,,5,4,,,,2,,5,3,2,,,5,,3,6,2,,,6,6,6,,6,,,2,4,3,,,,,1,5,3,,,,,6,,5,4,,,,2,,5,3,2,,,6,,3,5,2,,,5,6,4,,5,,,1,5,2,,,,,6,9,5,,,,,4,,2,9,,,,2,,1,7,3,,,1,,1,5,2,,,1,9,6,,1,,,２,３,５,,,,,４,４,４,,,,,５,,４,４,,,,１,,３,２,２,,,６,,５,６,４,,,３,６,５,,３,,,0.18,0.13,0.17,0.19,0.21,0.14, 13, 50, 51, 54, 16, 48,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00, 14, 21,  7, 42, 54, 44, 41.63, 33.01, 39.53, 48.99, 31.91, 40.53, 56.56, 51.94, 57.67, 63.64, 50.00, 58.59,F0,F0,F1,F0,F0,F0,L0,L0,L0,L0,L0,L0,18.18,32.14, 4.65,16.98, 0.00,27.03,28.30,30.53,11.25,39.22,14.67,22.86,40.00,39.29,13.95,37.74, 3.23,48.65,41.51,47.37,21.25,49.02,30.67,47.14,松　尾　　基　成,前　川　　守　嗣,加　倉　　侑　征,富　永　　大　一,吉　武　　真　也,小　川　　晃　司,3741,4195,5012,4555,4952,3352, 4.47, 4.61, 2.42, 4.21, 1.29, 4.86, 4.76, 5.15, 2.90, 5.34, 3.73, 4.60
2019-04-27,福　岡,7,.25,,.21,.18,.06,,.18,.17,,.11,.27,.15,,.28,.21,.22,.13,,.24,.14,,.12,.13,.22,,.21,.21,,.21,.17,.29,,.21,.29,,.12,.20,.11,.07,.13,.22,,2,,5,3,6,,6,5,,3,5,6,,1,4,5,2,,2,1,,5,1,6,,2,4,,3,6,1,,2,4,,3,4,1,2,1,4,,2,,5,3,6,,5,5,,3,4,6,,1,4,5,2,,2,1,,5,1,6,,2,4,,3,6,1,,2,4,,3,4,1,2,1,5,,7,,3,7,5,,3,7,,8,12,4,,1,1,10,5,,6,10,,5,10,9,,2,6,,1,7,6,,1,8,,7,11,1,7,8,12,,６,,４,５,５,,４,４,,３,３,５,,５,２,６,５,,３,４,,５,１,１,,１,２,,６,５,６,,４,６,,１,３,２,１,１,２,,0.16,0.14,0.17,0.17,0.19,0.14,139,144,136,150,101,115, 27.45, 33.94, 24.84, 33.12, 28.57, 33.33, 45.75, 48.48, 35.29, 52.87, 47.83, 54.35, 68, 40, 18, 61, 36, 17, 29.95, 30.22, 32.97, 35.59, 30.05, 35.42, 50.76, 51.10, 49.73, 51.98, 45.36, 47.92,F0,F1,F1,F1,F0,F1,L0,L0,L0,L0,L0,L0,20.83,41.18,27.78,54.55,22.22,19.05,18.92,32.41,33.33,34.96,34.02,42.28,29.17,55.88,38.89,54.55,55.56,28.57,38.74,47.22,54.17,57.72,51.55,60.16,吉　田　　翔　悟,富　永　　修　一,岡　本　　慎　治,田　添　　康　介,天　野　　　　誠,廣　瀬　　将　亨,4919,4121,3081,3631,3787,4040, 3.79, 5.82, 4.50, 5.82, 4.67, 3.62, 4.20, 5.10, 5.25, 5.57, 5.18, 6.07
2019-04-27,大　村,7,.29,.07,,,,,,.27,,.43,,,,,.24,,,,,,,.11,.23,,,,,,.20,,.29,,,,,.17,.18,,,,,,4,2,,,,,,1,,5,,,,,5,,,,,,,6,3,,,,,,6,,6,,,,,2,1,,,,,,4,6,,,,,,1,,5,,,,,5,,,,,,,5,3,,,,,,4,,6,,,,,2,1,,,,,,4,11,,,,,,4,,2,,,,,5,,,,,,,2,7,,,,,,6,,1,,,,,8,12,,,,,,３,５,,,,,,４,,５,,,,,４,,,,,,,２,３,,,,,,４,,４,,,,,２,１,,,,,,0.18,0.14,0.19,0.19,0.15,0.12, 24, 20, 45, 67, 75, 63, 34.57, 42.19, 45.18, 33.33, 34.04, 33.51, 48.40, 54.69, 61.93, 50.52, 52.66, 47.03, 15, 41, 37, 33, 70, 27, 31.82, 37.78, 28.13, 32.56, 29.41, 25.00, 45.45, 57.78, 40.63, 48.84, 44.12, 40.91,F0,F0,F0,F0,F2,F1,L0,L0,L0,L0,L0,L0,41.18,29.57,28.57, 0.00, 9.38,71.32,28.91,23.85,28.24,24.74,22.54,60.00,47.06,46.96,57.14, 0.00,21.09,83.82,39.84,34.86,45.80,37.11,43.66,71.03,井　上　　恵　一,江　頭　　賢　太,阪　本　　勇　介,松　尾　　光　広,田　川　　大　貴,原　田　　幸　哉,3627,4855,4562,4557,4966,3779, 5.00, 4.93, 5.20, 2.67, 3.19, 8.38, 4.63, 4.11, 4.85, 4.37, 4.55, 7.74
2019-04-27,桐　生,8,.10,.17,.16,.16,.25,.12,,.18,,.11,.15,.12,.21,,.21,.23,.09,,.20,,,.11,,.21,.21,.13,,.13,.26,,.28,.12,.19,.30,,.26,.23,.29,,.07,.26,,4,6,5,1,2,4,,1,,5,3,2,6,,4,4,1,,4,,,3,,6,5,2,,1,2,,4,1,3,6,,1,3,5,,5,2,,4,6,5,1,2,4,,1,,5,3,2,6,,5,4,1,,3,,,3,,6,5,2,,1,2,,4,1,3,6,,1,3,4,,5,2,,1,11,8,12,2,11,,3,,3,7,1,9,,6,10,1,,8,,,7,,1,7,5,,1,4,,4,9,3,10,,4,9,11,,1,10,,１,６,２,１,３,３,,３,,２,５,４,２,,６,６,１,,２,,,６,,４,６,４,,１,５,,３,２,５,４,,２,４,６,,２,６,,0.16,0.22,0.18,0.16,0.20,0.18, 28, 72, 70, 60, 46, 74, 27.84, 27.55, 25.25, 29.17, 35.35, 30.30, 40.21, 41.84, 38.38, 41.67, 55.56, 45.45, 67, 47, 66, 56, 58, 52, 45.83, 50.68, 28.95, 42.47, 33.70, 30.88, 62.50, 63.01, 43.42, 57.53, 45.65, 41.18,F0,F0,F1,F0,F0,F0,L0,L0,L0,L0,L0,L0,45.00,42.86,35.63, 0.00,34.48,46.43,56.92,34.95,35.37,25.45,40.50,41.51,62.50,61.90,50.57, 0.00,62.07,50.00,72.31,54.37,57.32,32.73,64.46,53.77,金　田　　　　諭,桑　島　　和　宏,萬　　　　正　嗣,加　藤　　裕　太,蜷　川　　哲　平,鈴　木　　賢　一,4036,4379,4177,4814,3902,3664, 6.63, 6.14, 5.25, 0.00, 5.66, 5.68, 7.26, 5.38, 5.68, 4.05, 6.03, 5.36
2019-04-27,多摩川,8,.12,.15,,,,,,.10,.01,,,,,,.23,,,,,,,.16,,.15,,,,,.21,,.13,,,,,.12,.06,,,,,,3,6,,,,,,5,1,,,,,,6,,,,,,,5,,6,,,,,6,,6,,,,,4,4,,,,,,3,6,,,,,,4,1,,,,,,6,,,,,,,5,,6,,,,,6,,6,,,,,5,4,,,,,,4,10,,,,,,1,7,,,,,,6,,,,,,,11,,3,,,,,8,,2,,,,,5,12,,,,,,１,２,,,,,,４,２,,,,,,３,,,,,,,６,,３,,,,,４,,１,,,,,１,４,,,,,,0.18,0.12,0.18,0.17,0.20,0.15,162,182,179,146,145,153, 31.21, 33.54, 33.33, 34.19, 35.03, 33.54, 50.32, 51.27, 46.21, 50.97, 57.32, 52.80, 64, 47, 14, 52, 35, 61, 41.62, 39.64, 36.97, 27.01, 24.83, 49.66, 53.76, 55.03, 52.73, 42.34, 42.28, 67.11,F0,F0,F0,F1,F0,F0,L0,L0,L0,L0,L0,L0,47.37,42.14,52.94,33.33,26.53,53.52,46.15,38.79,39.78,30.30,18.18,58.22,67.11,62.86,58.82,53.03,51.02,66.20,63.08,46.55,54.84,45.45,44.44,73.29,山　谷　　　　央,馬　場　　　　剛,深　水　　慎一郎,尾　形　　栄　治,阿　波　　勝　哉,三　角　　哲　男,3681,4769,4152,3868,3857,3256, 6.20, 6.07, 6.29, 5.42, 5.18, 6.69, 6.13, 5.35, 5.56, 4.97, 4.52, 7.29
2019-04-27,浜名湖,8,.23,.20,.09,.11,,,,.15,,.13,.07,.04,,,.26,,.31,.28,.41,,,.26,,.24,.11,,,,.31,.12,.11,.03,,,,.39,.19,.20,,.32,,,3,4,6,2,,,,5,,5,2,5,,,1,,2,5,6,,,5,,6,2,,,,5,1,4,6,,,,1,4,5,,4,,,3,4,6,2,,,,6,,3,1,5,,,1,,2,5,6,,,5,,6,2,,,,4,1,2,6,,,,1,4,5,,3,,,6,11,5,10,,,,8,,3,7,2,,,6,,4,8,4,,,9,,8,12,,,,6,10,3,12,,,,3,10,2,,1,,,１,３,５,２,,,,４,,３,２,５,,,３,,５,６,６,,,３,,３,１,,,,２,１,４,Ｆ,,,,４,４,６,,２,,,0.18,0.16,0.18,0.15,0.17,0.21, 44, 54, 60, 41, 53, 56, 36.09, 29.55, 25.41, 41.86, 27.27, 23.97, 48.12, 45.45, 48.36, 58.91, 46.36, 39.67, 37, 44,  2, 13, 50, 54, 18.75, 17.65, 37.50, 12.50, 55.56, 33.33, 31.25, 64.71, 43.75, 50.00, 66.67, 66.67,F0,F1,F1,F0,F1,F0,L0,L0,L0,L0,L0,L0,28.57,50.00,36.00,27.27,26.67,31.25,38.04,48.12,24.74,47.83,39.06,22.73,57.14,72.22,44.00,50.00,53.33,50.00,55.43,64.66,37.11,69.57,59.38,41.82,川　村　　正　輝,渡　邉　　雄　朗,諏　訪　　忠　宏,永　井　　彪　也,福　田　　宗　平,山　崎　　善　庸,3921,4748,3433,4688,4710,4103, 4.86, 6.50, 4.64, 5.57, 5.13, 5.50, 5.68, 6.40, 4.23, 6.70, 5.53, 4.53
2019-04-27,蒲　郡,8,.16,.15,.18,,,,,.17,.20,.20,,.15,,,.22,.14,.16,.18,,,,.15,,.15,.23,.19,,,.16,.12,.08,,.07,,,.08,,.01,.27,,,,5,4,2,,,,,4,3,1,,6,,,4,3,5,2,,,,5,,3,1,3,,,4,1,3,,2,,,1,,5,6,,,,3,4,2,,,,,3,4,1,,6,,,5,4,6,2,,,,6,,3,2,5,,,4,1,3,,2,,,1,,4,6,,,,6,10,8,,,,,1,6,4,,2,,,8,12,5,9,,,,8,,6,12,4,,,3,9,8,,3,,,2,,3,12,,,,３,３,４,,,,,５,２,４,,６,,,３,２,３,３,,,,２,,２,２,３,,,３,５,１,,２,,,１,,Ｆ,転,,,,0.17,0.17,0.13,0.17,0.16,0.15, 36, 46, 71, 32, 65, 39, 33.66, 33.33, 30.41, 38.03, 38.36, 32.75, 51.49, 50.60, 46.91, 57.69, 55.71, 51.53, 46, 16, 19, 13, 59, 77, 30.77, 38.46, 42.04, 31.31, 42.79, 28.80, 48.46, 57.69, 58.85, 43.46, 59.53, 44.40,F1,F0,F1,F0,F0,F1,L0,L0,L0,L0,L0,L0,39.58,15.56,45.45,44.44,51.11,41.41,35.59,11.96,55.74,37.59,40.32,44.70,62.50,37.78,61.82,57.14,75.56,57.81,58.47,23.91,72.95,49.65,62.10,61.36,谷　本　　幸　司,村　上　　橋　蔵,平　本　　真　之,北　川　　潤　二,西　川　　新太郎,中　村　　泰　平,3455,4307,4337,4199,4016,4910, 5.83, 4.27, 6.89, 5.95, 6.87, 5.69, 5.69, 3.48, 7.43, 5.44, 6.07, 5.99
2019-04-27,常　滑,8,.25,,.09,.11,,,,.20,.24,.18,.09,,,,.14,.17,.13,.17,,,,.18,.28,.22,.13,,,,.16,,.16,.18,,,,.13,.17,.16,,,,,5,,5,2,,,,1,4,6,2,,,,4,1,4,3,,,,1,4,2,6,,,,2,,5,3,,,,4,5,2,,,,,5,,4,2,,,,1,5,6,2,,,,4,1,6,3,,,,1,4,2,6,,,,2,,5,3,,,,4,5,2,,,,,9,,4,10,,,,4,10,3,11,,,,8,12,6,12,,,,3,9,6,11,,,,6,,3,9,,,,2,8,8,,,,,６,,４,２,,,,４,２,４,５,,,,１,１,１,２,,,,３,４,２,４,,,,１,,１,６,,,,６,２,５,,,,,0.14,0.19,0.14,0.15,0.20,0.19, 46, 74, 39, 36, 50, 27, 26.11, 30.54, 39.09, 39.36, 31.98, 33.33, 47.77, 44.91, 57.87, 60.64, 46.70, 49.21, 46, 53,  9, 55, 61, 37, 31.11, 34.62, 31.46, 45.10, 38.37, 29.07, 55.56, 48.08, 48.31, 63.73, 53.49, 46.51,F0,F0,F0,F1,F0,F0,L0,L0,L0,L0,L0,L0,25.00,30.00,43.90,23.53, 7.69,31.75,22.77,35.85,49.69,36.84, 6.02,18.07,45.83,50.00,68.29,35.29, 7.69,50.79,40.59,50.00,72.33,58.77,14.46,37.35,日　笠　　勝　弘,倉　田　　郁　美,須　藤　　博　倫,吉　村　　　　誠,牟　田　　奨　太,橋　口　　真　樹,4666,3518,3983,4581,4988,3945, 5.08, 5.30, 7.05, 4.65, 1.92, 5.29, 4.36, 5.30, 7.09, 5.67, 2.49, 4.41
2019-04-27,尼　崎,8,,,,,,,,,,,,,,,.14,,,,,,,,,,,,,,,,,,,,,.07,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,３,,,,,,,,,,,,,,,,,,,,,１,,,,,,,0.14,0.17,0.16,0.15,0.17,0.16, 57, 36, 55, 54, 58, 35, 30.00, 25.00,  0.00, 50.00,  0.00, 41.67, 50.00, 50.00,  0.00, 70.00,  0.00, 91.67, 39, 20, 32, 47, 49, 21, 30.00, 11.11, 11.11, 20.00,  0.00, 40.00, 60.00, 44.44, 22.22, 30.00,  0.00, 50.00,F0,F0,F1,F0,F0,F0,L0,L0,L0,L0,L0,L0,64.75,31.25,45.37,28.57,10.53,52.63,57.96,26.97,42.45,44.35,31.86,43.75,78.42,56.25,63.89,57.14,26.32,72.93,73.89,46.07,57.55,65.32,54.87,63.19,芝　田　　浩　治,藤　井　　　　徹,長　岡　　良　也,山　本　　光　雄,汐　崎　　正　則,松　井　　賢　治,3484,3507,4356,3761,3893,4057, 7.61, 5.00, 6.32, 5.14, 3.84, 6.56, 7.25, 4.97, 6.24, 6.05, 5.25, 6.06
2019-04-27,鳴　門,8,.17,.16,,,,,,.14,,.12,,,,,.15,.14,,,,,,.14,.21,,,,,,.13,,.19,,,,,.18,.29,,,,,,2,5,,,,,,5,,3,,,,,5,1,,,,,,3,5,,,,,,2,,1,,,,,4,1,,,,,,2,5,,,,,,5,,3,,,,,5,1,,,,,,3,5,,,,,,2,,1,,,,,4,1,,,,,,3,9,,,,,,4,,3,,,,,7,11,,,,,,4,10,,,,,,12,,4,,,,,3,8,,,,,,３,４,,,,,,４,,３,,,,,３,１,,,,,,６,６,,,,,,２,,３,,,,,４,６,,,,,,0.17,0.18,0.17,0.17,0.14,0.17, 76, 27, 15, 72, 29, 19,  0.00, 66.67, 16.67,  0.00,100.00, 14.29,  0.00, 83.33, 16.67,  0.00,100.00, 57.14, 68, 67, 26, 32, 64, 70,  0.00,  0.00, 33.33, 42.86,  0.00,  0.00,  0.00,  0.00, 50.00, 42.86,  0.00,  0.00,F0,F0,F0,F1,F0,F0,L0,L0,L0,L0,L0,L0,34.13,16.83,44.85,15.15,50.41,13.33,24.30,22.61,46.85,28.57,49.57,14.29,56.35,33.66,64.71,36.36,74.80,33.33,50.47,45.22,62.94,39.29,68.70,33.77,岡　部　　　　浩,豊　田　　　　聡,烏　野　　賢　太,中　嶋　　達　也,興　津　　　　藍,今　村　　賢二郎,3361,3884,3304,4449,4052,3521, 5.42, 4.15, 6.57, 4.18, 7.14, 3.67, 4.97, 4.77, 6.50, 4.48, 6.93, 3.74
2019-04-27,丸　亀,8,,,,,,,,,,,,,,,.07,,,,,,,,,,,,,,.28,,,,,,,.25,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,2,,,,,,,6,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,2,,,,,,,5,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,６,,,,,,,,,,,,,,６,,,,,,,６,,,,,,,0.14,0.19,0.24,0.13,0.19,0.23, 16,  4, 63, 38, 45, 10, 23.42, 28.57, 28.57, 23.46, 39.08, 35.63, 36.71, 45.24, 47.20, 40.12, 60.34, 51.88, 38,  6,  5, 29, 21, 45, 38.83, 43.48, 27.59, 31.31, 24.49, 45.00, 56.31, 66.30, 43.68, 41.41, 40.82, 55.00,F0,F0,F0,F1,F1,F0,L0,L0,L0,L0,L0,L0,53.73,43.53,25.00,34.58,33.93, 0.00,59.31,45.64,21.98,29.91,34.74, 1.43,69.40,61.18,41.25,54.21,48.21, 3.23,67.59,62.42,40.66,54.21,44.21, 8.57,中　岡　　正　彦,宮　崎　　　　奨,大　熊　　辰　弥,川　原　　祐　明,川　上　　清　人,谷　口　　知　優,3849,4348,3855,4852,4020,5032, 6.84, 6.16, 4.39, 5.49, 5.23, 1.61, 6.89, 6.05, 4.46, 5.61, 4.56, 1.94
2019-04-27,児　島,8,.21,,.13,.13,,,,.13,.13,.15,,,,,.20,,.10,.12,,,,.17,.12,.11,,.22,,,.21,,.15,.28,.11,,,.14,.17,.21,.08,,,,4,,2,3,,,,4,1,5,,,,,4,,2,6,,,,5,6,5,,6,,,4,,1,2,3,,,3,1,3,5,,,,4,,2,3,,,,4,1,6,,,,,4,,2,6,,,,5,6,4,,6,,,4,,1,2,3,,,3,1,2,5,,,,4,,6,10,,,,9,12,10,,,,,5,,3,11,,,,2,9,3,,4,,,2,,2,9,1,,,6,10,4,12,,,,６,,６,５,,,,２,１,１,,,,,６,,３,４,,,,６,５,４,,６,,,４,,２,３,５,,,３,４,２,４,,,,0.13,0.14,0.19,0.14,0.18,0.13, 48, 47, 18, 42, 49, 23, 66.67, 43.33, 36.84, 37.84, 51.28, 48.72, 76.92, 50.00, 50.00, 56.76, 71.79, 61.54, 30, 54, 64, 26, 17, 28, 36.36, 46.67, 43.28, 37.50, 28.57, 55.07, 57.58, 61.67, 55.22, 52.78, 51.95, 75.36,F1,F0,F0,F0,F1,F1,L0,L0,L0,L0,L0,L0,27.40,62.86,44.44, 0.00,27.03,30.16,24.14,47.14,25.00, 0.00,20.99,39.66,42.47,78.10,55.56, 2.00,36.49,48.41,40.23,67.14,42.86, 6.45,39.51,59.48,峰　重　　力　也,茅　原　　悠　紀,谷　川　　将　太,坂　本　　雅　佳,大　川　　茂　実,入　海　　　　馨,4635,4418,4603,5001,3261,4886, 4.77, 7.67, 5.33, 1.42, 4.55, 5.25, 4.20, 7.24, 4.58, 1.84, 4.51, 5.67
2019-04-27,宮　島,8,.16,,.15,,,,,.24,.15,,,,,,.23,,,,,,,.29,,.36,,,,,.00,.18,,,,,,.19,,.15,,,,,2,,4,,,,,6,3,,,,,,5,,,,,,,6,,6,,,,,1,4,,,,,,5,,2,,,,,2,,4,,,,,6,3,,,,,,5,,,,,,,6,,3,,,,,1,4,,,,,,5,,2,,,,,3,,1,,,,,7,11,,,,,,11,,,,,,,3,,3,,,,,5,12,,,,,,9,,2,,,,,２,,５,,,,,２,２,,,,,,６,,,,,,,５,,６,,,,,転,３,,,,,,６,,２,,,,,0.17,0.17,0.17,0.21,0.14,0.17, 40, 55, 30, 60, 23, 33, 37.67, 34.07, 39.04, 41.91, 31.69, 33.91, 58.90, 51.11, 56.85, 61.03, 46.48, 49.57, 60, 32, 21, 31, 38, 45, 40.44, 45.19, 33.58, 34.92, 31.88, 34.09, 52.21, 60.00, 49.64, 46.83, 49.28, 52.27,F0,F0,F0,F0,F1,F0,L0,L0,L0,L0,L0,L1,32.11,43.96,60.87, 5.26,63.55,17.19,25.42,34.04,43.17, 4.05,58.77,20.93,46.79,64.84,68.12,15.79,80.37,31.25,39.83,56.03,61.87,12.16,70.18,41.86,谷　　　　勝　幸,佐々木　　英　樹,山　下　　和　彦,秦　　　　直　也,山　口　　　　剛,橋　本　　　　明,3614,3584,3562,4971,4205,4835, 5.22, 6.02, 6.77, 2.42, 7.63, 4.14, 4.39, 5.42, 6.09, 2.18, 7.54, 4.62
